Identifier	matchCounts
ENSG00000244038	4368
ENSG00000117245	0
ENSG00000189410	2
ENSG00000127483	7482
ENSG00000075151	1907
ENSG00000117298	1344
ENSG00000142794	131
ENSG00000162551	1
ENSG00000076864	13
ENSG00000090686	2661
ENSG00000187942	3
ENSG00000142798	71
ENSG00000219073	0
ENSG00000142789	0
ENSG00000070831	7441
ENSG00000162552	0
ENSG00000184677	3160
ENSG00000070886	1
ENSG00000173372	0
ENSG00000159189	0
ENSG00000173369	0
ENSG00000133216	9
ENSG00000215906	0
ENSG00000227868	1
ENSG00000004487	1472
ENSG00000169641	880
ENSG00000179546	1
ENSG00000125944	4659
ENSG00000125945	216
ENSG00000204219	44
ENSG00000088280	8
ENSG00000007968	262
ENSG00000117318	38
ENSG00000197880	3
ENSG00000142676	25092
ENSG00000011007	1800
ENSG00000057757	1017
ENSG00000011009	1021
ENSG00000117308	161
ENSG00000117305	336
ENSG00000179163	211
ENSG00000188822	13
ENSG00000189266	2473
ENSG00000188529	6037
ENSG00000142661	0
ENSG00000142677	1
ENSG00000185436	111
ENSG00000158055	1
ENSG00000001460	71
ENSG00000001461	1387
ENSG00000117602	2360
ENSG00000184454	0
ENSG00000133226	3278
ENSG00000169504	487
ENSG00000020633	10903
ENSG00000117614	1640
ENSG00000117616	5640
ENSG00000187010	0
ENSG00000183726	3439
ENSG00000188672	4
ENSG00000204178	899
ENSG00000157978	832
ENSG00000117643	507
ENSG00000162430	436
ENSG00000255054	225
ENSG00000117640	1281
ENSG00000127423	22
ENSG00000182749	61
ENSG00000117632	1851
ENSG00000158006	391
ENSG00000158008	0
ENSG00000158014	0
ENSG00000158022	0
ENSG00000175087	404
ENSG00000197245	0
ENSG00000142684	102
ENSG00000142675	42
ENSG00000188782	1
ENSG00000130695	705
ENSG00000142669	12025
ENSG00000158062	1143
ENSG00000169442	13781
ENSG00000176092	88
ENSG00000176083	219
ENSG00000131914	0
ENSG00000117682	740
ENSG00000198830	4095
ENSG00000117676	3760
ENSG00000117713	3971
ENSG00000060642	197
ENSG00000204160	2940
ENSG00000175793	10
ENSG00000142751	1038
ENSG00000198746	406
ENSG00000090273	1390
ENSG00000131910	0
ENSG00000175707	2
ENSG00000253368	0
ENSG00000158246	0
ENSG00000280403	0
ENSG00000090020	651
ENSG00000142784	2300
ENSG00000186501	791
ENSG00000142765	2213
ENSG00000142733	183
ENSG00000142748	0
ENSG00000174950	0
ENSG00000181773	5
ENSG00000158195	4103
ENSG00000126705	519
ENSG00000000938	288
ENSG00000126709	568
ENSG00000009780	374
ENSG00000117758	504
ENSG00000117751	1130
ENSG00000278868	0
ENSG00000130775	443
ENSG00000117748	1043
ENSG00000130768	3
ENSG00000158156	121
ENSG00000158161	662
ENSG00000169403	13
ENSG00000126698	2359
ENSG00000130770	1099
ENSG00000130766	393
ENSG00000130772	179
ENSG00000204138	962
ENSG00000180198	873
ENSG00000180098	526
ENSG00000120656	471
ENSG00000188060	0
ENSG00000162419	633
ENSG00000198492	1555
ENSG00000116329	1
ENSG00000159023	6101
ENSG00000253304	2
ENSG00000116350	2179
ENSG00000116353	155
ENSG00000060656	31
ENSG00000162510	36
ENSG00000162511	25716
ENSG00000162512	16
ENSG00000134644	1994
ENSG00000084628	1
ENSG00000060688	824
ENSG00000121766	550
ENSG00000121769	0
ENSG00000168528	11
ENSG00000279468	0
ENSG00000142910	0
ENSG00000121764	0
ENSG00000162517	892
ENSG00000084636	3
ENSG00000121753	18
ENSG00000134668	1
ENSG00000184007	12015
ENSG00000121774	4371
ENSG00000121775	292
ENSG00000025800	1773
ENSG00000084652	1970
ENSG00000160050	203
ENSG00000160051	77
ENSG00000222046	0
ENSG00000160055	221
ENSG00000084623	2651
ENSG00000183615	10
ENSG00000182866	9709
ENSG00000116478	3772
ENSG00000175130	585
ENSG00000162526	4
ENSG00000225828	559
ENSG00000160058	1674
ENSG00000254553	7
ENSG00000273274	3
ENSG00000160062	13
ENSG00000176261	630
ENSG00000162521	4602
ENSG00000162520	0
ENSG00000162522	80
ENSG00000134684	3290
ENSG00000116497	2007
ENSG00000160097	1
ENSG00000121905	3
ENSG00000121900	4
ENSG00000116514	6860
ENSG00000278966	0
ENSG00000004455	2598
ENSG00000142920	169
ENSG00000116525	563
ENSG00000160094	523
ENSG00000184389	2
ENSG00000134686	1020
ENSG00000121903	28
ENSG00000121904	0
ENSG00000176256	0
ENSG00000201148	0
ENSG00000142698	0
ENSG00000163866	1055
ENSG00000189280	0
ENSG00000189433	0
ENSG00000188910	0
ENSG00000187513	2
ENSG00000116544	18
ENSG00000271741	1334
ENSG00000243749	462
ENSG00000163867	1514
ENSG00000197056	298
ENSG00000116560	11424
ENSG00000146463	1210
ENSG00000142687	2603
ENSG00000020129	1185
ENSG00000116819	101
ENSG00000126067	2267
ENSG00000142686	814
ENSG00000092853	261
ENSG00000134698	1916
ENSG00000092847	1736
ENSG00000126070	1613
ENSG00000092850	1
ENSG00000116863	430
ENSG00000171812	0
ENSG00000054116	933
ENSG00000116871	4791
ENSG00000054118	3385
ENSG00000214193	260
ENSG00000142694	206
ENSG00000196182	1339
ENSG00000181817	488
ENSG00000116885	8
ENSG00000116898	871
ENSG00000119535	0
ENSG00000163873	0
ENSG00000252368	0
ENSG00000163874	1783
ENSG00000163875	1680
ENSG00000163877	541
ENSG00000163879	11
ENSG00000134697	987
ENSG00000169218	1
ENSG00000116922	248
ENSG00000134690	226
ENSG00000183317	0
ENSG00000185090	79
ENSG00000196449	435
ENSG00000197982	341
ENSG00000188786	633
ENSG00000204084	1363
ENSG00000183431	1802
ENSG00000183386	94
ENSG00000183520	355
ENSG00000185668	32
ENSG00000116954	678
ENSG00000273637	463
ENSG00000214114	495
ENSG00000274944	166
ENSG00000131233	0
ENSG00000158315	0
ENSG00000174574	2235
ENSG00000168653	1422
ENSG00000127603	15629
ENSG00000222378	0
ENSG00000183682	0
ENSG00000090621	3080
ENSG00000163909	5
ENSG00000116981	1
ENSG00000116983	40
ENSG00000084072	1575
ENSG00000116985	11
ENSG00000198754	2
ENSG00000043514	333
ENSG00000116990	1
ENSG00000168389	45
ENSG00000131236	10109
ENSG00000131238	2528
ENSG00000117000	1520
ENSG00000188800	1
ENSG00000084073	945
ENSG00000049089	710
ENSG00000084070	5403
ENSG00000187801	44
ENSG00000187815	80
ENSG00000164002	262
ENSG00000117010	103
ENSG00000117016	287
ENSG00000066136	1101
ENSG00000117013	19
ENSG00000179862	95
ENSG00000171793	512
ENSG00000171790	7
ENSG00000010803	313
ENSG00000204060	7
ENSG00000252563	0
ENSG00000127129	1
ENSG00000127124	1263
ENSG00000044012	0
ENSG00000197273	0
ENSG00000198815	2522
ENSG00000177181	30
ENSG00000066185	6
ENSG00000127125	699
ENSG00000186409	64
ENSG00000171960	435
ENSG00000065978	7267
ENSG00000164007	0
ENSG00000117385	854
ENSG00000164008	281
ENSG00000177868	353
ENSG00000164010	208
ENSG00000164011	149
ENSG00000117394	1903
ENSG00000186973	0
ENSG00000117395	634
ENSG00000243710	2
ENSG00000199240	0
ENSG00000179178	0
ENSG00000253313	1
ENSG00000066056	31
ENSG00000117400	0
ENSG00000117399	261
ENSG00000066322	912
ENSG00000159479	470
ENSG00000198198	2747
ENSG00000178922	310
ENSG00000142949	122
ENSG00000066135	1058
ENSG00000126091	170
ENSG00000117407	2
ENSG00000117408	651
ENSG00000132768	550
ENSG00000117410	1153
ENSG00000117411	147
ENSG00000159214	33
ENSG00000196517	3
ENSG00000171872	0
ENSG00000178028	1921
ENSG00000117419	511
ENSG00000187147	2137
ENSG00000126106	40
ENSG00000198520	431
ENSG00000142945	247
ENSG00000142937	17904
ENSG00000142959	40
ENSG00000173846	1245
ENSG00000188396	5
ENSG00000222009	96
ENSG00000117425	23
ENSG00000070785	286
ENSG00000253039	0
ENSG00000126107	1241
ENSG00000126088	996
ENSG00000162415	48
ENSG00000186603	43
ENSG00000132781	512
ENSG00000132773	662
ENSG00000070759	220
ENSG00000280670	78
ENSG00000132763	63
ENSG00000117450	3530
ENSG00000117448	1420
ENSG00000132780	2012
ENSG00000159588	101
ENSG00000159592	3347
ENSG00000159596	370
ENSG00000197429	262
ENSG00000086015	408
ENSG00000117461	130
ENSG00000278139	46
ENSG00000117472	3
ENSG00000250719	0
ENSG00000085998	1205
ENSG00000171357	0
ENSG00000085999	100
ENSG00000132128	1156
ENSG00000173660	1800
ENSG00000117481	570
ENSG00000117480	50
ENSG00000197587	1
ENSG00000162456	0
ENSG00000079277	1433
ENSG00000142961	670
ENSG00000123472	1056
ENSG00000186118	0
ENSG00000159658	4115
ENSG00000142973	1
ENSG00000187048	0
ENSG00000186377	1
ENSG00000186160	1
ENSG00000162365	0
ENSG00000162366	0
ENSG00000162367	1
ENSG00000123473	297
ENSG00000162368	5078
ENSG00000186790	0
ENSG00000186564	19
ENSG00000269113	2
ENSG00000279096	0
ENSG00000117834	0
ENSG00000279214	0
ENSG00000132122	12
ENSG00000186094	0
ENSG00000162373	34
ENSG00000162374	0
ENSG00000142700	0
ENSG00000185104	1083
ENSG00000123080	462
ENSG00000204006	0
ENSG00000123091	2039
ENSG00000085831	3
ENSG00000085832	3257
ENSG00000117859	1371
ENSG00000078618	4135
ENSG00000169213	8
ENSG00000200839	0
ENSG00000117862	1273
ENSG00000198841	473
ENSG00000134717	809
ENSG00000157077	27
ENSG00000154222	1961
ENSG00000085840	166
ENSG00000134748	1482
ENSG00000134744	2424
ENSG00000116157	174
ENSG00000182183	141
ENSG00000162377	163
ENSG00000162378	508
ENSG00000203995	9
ENSG00000121310	1273
ENSG00000116171	1838
ENSG00000279054	0
ENSG00000174348	0
ENSG00000162383	4
ENSG00000157184	325
ENSG00000162384	524
ENSG00000162385	650
ENSG00000157193	1218
ENSG00000143006	0
ENSG00000174332	0
ENSG00000058804	467
ENSG00000058799	430
ENSG00000211452	0
ENSG00000081870	819
ENSG00000116212	289
ENSG00000203985	0
ENSG00000116209	3044
ENSG00000116205	540
ENSG00000157211	2
ENSG00000256407	30
ENSG00000215883	164
ENSG00000116221	855
ENSG00000157216	1505
ENSG00000162390	11
ENSG00000162391	0
ENSG00000184313	5
ENSG00000271723	341
ENSG00000243725	361
ENSG00000162396	21
ENSG00000006555	228
ENSG00000162398	7
ENSG00000116133	1227
ENSG00000143001	1
ENSG00000162399	0
ENSG00000169174	0
ENSG00000162402	2935
ENSG00000162407	8
ENSG00000162409	25
ENSG00000187889	1
ENSG00000157131	0
ENSG00000021852	0
ENSG00000173406	101
ENSG00000162600	474
ENSG00000184292	0
ENSG00000162601	3042
ENSG00000177606	5483
ENSG00000224609	0
ENSG00000172456	60
ENSG00000134709	89
ENSG00000134716	3
ENSG00000162598	0
ENSG00000162599	131
ENSG00000237853	0
ENSG00000162604	682
ENSG00000132849	669
ENSG00000240563	0
ENSG00000132854	0
ENSG00000162607	1815
ENSG00000116641	162
ENSG00000132855	0
ENSG00000125703	182
ENSG00000252259	0
ENSG00000187140	0
ENSG00000088035	501
ENSG00000142856	301
ENSG00000203965	218
ENSG00000079739	683
ENSG00000185483	4
ENSG00000177414	1
ENSG00000158966	23
ENSG00000162437	43
ENSG00000162434	10638
ENSG00000162433	393
ENSG00000116675	62
ENSG00000213625	1235
ENSG00000116678	191
ENSG00000184588	838
ENSG00000118473	0
ENSG00000152760	0
ENSG00000172410	0
ENSG00000152763	21
ENSG00000198160	2439
ENSG00000116704	1118
ENSG00000203963	0
ENSG00000162594	5
ENSG00000081985	339
ENSG00000281152	216
ENSG00000142864	4471
ENSG00000116717	560
ENSG00000172380	31
ENSG00000162595	1
ENSG00000116729	59
ENSG00000116745	0
ENSG00000024526	148
ENSG00000033122	3
ENSG00000066557	413
ENSG00000116754	10186
ENSG00000118454	1012
ENSG00000197568	74
ENSG00000279230	0
ENSG00000116761	52
ENSG00000050628	7
ENSG00000132485	4454
ENSG00000172260	0
ENSG00000200601	0
ENSG00000162620	8
ENSG00000254685	158
ENSG00000259030	49
ENSG00000116783	13
ENSG00000162621	0
ENSG00000178965	1
ENSG00000116791	512
ENSG00000162623	580
ENSG00000162624	1
ENSG00000137968	108
ENSG00000117054	860
ENSG00000137955	2716
ENSG00000057468	6
ENSG00000154007	0
ENSG00000184005	6
ENSG00000117069	1
ENSG00000142892	784
ENSG00000154027	5
ENSG00000036549	973
ENSG00000251785	0
ENSG00000077254	1954
ENSG00000180488	528
ENSG00000222849	3
ENSG00000162614	20
ENSG00000162613	4534
ENSG00000162616	185
ENSG00000137960	6
ENSG00000202263	0
ENSG00000122420	0
ENSG00000212308	0
ENSG00000137959	154
ENSG00000137965	369
ENSG00000162618	0
ENSG00000117114	36
ENSG00000137941	50
ENSG00000142875	2561
ENSG00000203943	2
ENSG00000137976	0
ENSG00000117133	942
ENSG00000174021	1044
ENSG00000117151	1108
ENSG00000117155	263
ENSG00000171517	3
ENSG00000153898	1372
ENSG00000162643	42
ENSG00000055732	25
ENSG00000097096	33
ENSG00000162642	552
ENSG00000142867	447
ENSG00000153904	23
ENSG00000142871	26
ENSG00000117174	698
ENSG00000171502	1
ENSG00000201620	0
ENSG00000122417	1760
ENSG00000137975	0
ENSG00000016490	0
ENSG00000016602	0
ENSG00000097033	2801
ENSG00000183291	3304
ENSG00000153936	871
ENSG00000267561	186
ENSG00000143013	721
ENSG00000199318	0
ENSG00000065243	1475
ENSG00000137947	845
ENSG00000137944	722
ENSG00000213516	1194
ENSG00000117226	1178
ENSG00000117228	1517
ENSG00000162645	5059
ENSG00000213512	51
ENSG00000162654	5966
ENSG00000154451	8030
ENSG00000183347	15
ENSG00000197147	555
ENSG00000171488	2013
ENSG00000271949	210
ENSG00000171492	1146
ENSG00000162664	1470
ENSG00000143032	0
ENSG00000122482	1006
ENSG00000162669	0
ENSG00000097046	411
ENSG00000069702	1335
ENSG00000137948	1
ENSG00000172031	5
ENSG00000230667	2
ENSG00000189195	3
ENSG00000069712	66
ENSG00000203910	0
ENSG00000174842	519
ENSG00000122484	1185
ENSG00000162676	2971
ENSG00000067208	96
ENSG00000122406	20433
ENSG00000154511	208
ENSG00000143033	902
ENSG00000117500	2227
ENSG00000122483	287
ENSG00000117505	3122
ENSG00000137942	24
ENSG00000212601	0
ENSG00000137936	27
ENSG00000067334	1740
ENSG00000023909	482
ENSG00000198691	2
ENSG00000137962	14
ENSG00000117528	511
ENSG00000117525	1
ENSG00000143036	11
ENSG00000237416	0
ENSG00000117519	97
ENSG00000172339	39
ENSG00000152078	4
ENSG00000271092	273
ENSG00000122481	325
ENSG00000117569	693
ENSG00000188641	940
ENSG00000162627	29
ENSG00000117598	0
ENSG00000117600	0
ENSG00000099260	0
ENSG00000156869	21
ENSG00000162688	811
ENSG00000117620	913
ENSG00000156875	1806
ENSG00000156876	240
ENSG00000122435	520
ENSG00000122477	43
ENSG00000137992	490
ENSG00000137996	1145
ENSG00000079335	1559
ENSG00000181656	2
ENSG00000162692	1636
ENSG00000162694	152
ENSG00000162695	1350
ENSG00000117543	460
ENSG00000170989	692
ENSG00000118733	0
ENSG00000060718	0
ENSG00000185946	1392
ENSG00000240038	791
ENSG00000243480	0
ENSG00000237763	0
ENSG00000174876	0
ENSG00000187733	0
ENSG00000198890	283
ENSG00000162631	0
ENSG00000134215	74
ENSG00000085491	711
ENSG00000196427	0
ENSG00000186086	1
ENSG00000162636	1039
ENSG00000162639	657
ENSG00000134186	4161
ENSG00000143107	10
ENSG00000116266	1479
ENSG00000162641	3
ENSG00000274068	16
ENSG00000121957	245
ENSG00000121940	565
ENSG00000085433	370
ENSG00000197780	349
ENSG00000215717	1476
ENSG00000179902	1
ENSG00000116299	443
ENSG00000031698	2213
ENSG00000143126	299
ENSG00000134222	53
ENSG00000221986	0
ENSG00000134243	96
ENSG00000143106	2202
ENSG00000143028	58
ENSG00000162650	558
ENSG00000174151	874
ENSG00000181754	99
ENSG00000156097	5
ENSG00000065135	1842
ENSG00000134183	0
ENSG00000116337	1511
ENSG00000168765	147
ENSG00000213366	404
ENSG00000134184	1
ENSG00000134201	0
ENSG00000134202	142
ENSG00000198758	0
ENSG00000184371	2692
ENSG00000168710	1439
ENSG00000143093	1251
ENSG00000156150	0
ENSG00000186150	0
ENSG00000197106	1
ENSG00000116396	252
ENSG00000162775	1132
ENSG00000224699	1
ENSG00000168679	4
ENSG00000134248	1145
ENSG00000143125	3
ENSG00000143105	0
ENSG00000177301	34
ENSG00000177272	524
ENSG00000143119	6976
ENSG00000121931	380
ENSG00000252760	0
ENSG00000156171	1099
ENSG00000134255	765
ENSG00000162777	2257
ENSG00000064886	154
ENSG00000134216	0
ENSG00000173947	0
ENSG00000085465	67
ENSG00000116455	730
ENSG00000116459	2309
ENSG00000143110	197
ENSG00000121933	2
ENSG00000116473	3804
ENSG00000197852	65
ENSG00000064703	490
ENSG00000171385	0
ENSG00000143079	77
ENSG00000134245	33
ENSG00000007341	231
ENSG00000116489	4899
ENSG00000155363	1582
ENSG00000155366	1636
ENSG00000271810	820
ENSG00000155367	1
ENSG00000184599	0
ENSG00000155380	1009
ENSG00000198799	768
ENSG00000081026	110
ENSG00000116793	603
ENSG00000081019	1033
ENSG00000134242	3459
ENSG00000188761	18
ENSG00000134262	1388
ENSG00000118655	156
ENSG00000163349	5431
ENSG00000116774	2
ENSG00000134207	1
ENSG00000197323	2612
ENSG00000116752	864
ENSG00000175984	29
ENSG00000116748	2
ENSG00000213281	3107
ENSG00000009307	12607
ENSG00000052723	948
ENSG00000198765	0
ENSG00000134200	0
ENSG00000134198	170
ENSG00000134259	1
ENSG00000173218	342
ENSG00000118729	0
ENSG00000177551	0
ENSG00000163393	42
ENSG00000173212	0
ENSG00000163399	6369
ENSG00000203865	25
ENSG00000116815	973
ENSG00000143061	25
ENSG00000203864	0
ENSG00000116824	12218
ENSG00000134247	55
ENSG00000252510	0
ENSG00000134256	738
ENSG00000116830	993
ENSG00000134253	9
ENSG00000134258	0
ENSG00000198162	1998
ENSG00000183508	2283
ENSG00000196505	518
ENSG00000065183	645
ENSG00000155761	1
ENSG00000222209	0
ENSG00000092607	0
ENSG00000116874	97
ENSG00000116882	0
ENSG00000203859	0
ENSG00000203857	0
ENSG00000143067	11
ENSG00000092621	550
ENSG00000134240	0
ENSG00000134193	98
ENSG00000134249	0
ENSG00000134250	4917
ENSG00000265808	1317
ENSG00000278882	67
ENSG00000273136	615
ENSG00000263353	0
ENSG00000281741	3
ENSG00000198019	0
ENSG00000188610	35
ENSG00000171943	272
ENSG00000252830	0
ENSG00000273213	0
ENSG00000203818	0
ENSG00000263513	8
ENSG00000276442	0
ENSG00000271567	0
ENSG00000266338	865
ENSG00000279782	0
ENSG00000222854	0
ENSG00000196369	87
ENSG00000215784	7
ENSG00000272419	81
ENSG00000281571	36
ENSG00000256374	0
ENSG00000162825	65
ENSG00000117262	124
ENSG00000174827	6
ENSG00000117281	33
ENSG00000265491	1981
ENSG00000186141	532
ENSG00000186364	74
ENSG00000131788	1112
ENSG00000198483	26
ENSG00000143127	46
ENSG00000131779	595
ENSG00000265241	2171
ENSG00000280778	334
ENSG00000271601	2057
ENSG00000272031	51
ENSG00000121851	906
ENSG00000265972	14643
ENSG00000168509	0
ENSG00000271425	237
ENSG00000213240	85
ENSG00000264343	50
ENSG00000270339	3
ENSG00000274408	0
ENSG00000268043	1007
ENSG00000131791	843
ENSG00000273071	63
ENSG00000131781	36
ENSG00000131778	1515
ENSG00000116128	729
ENSG00000162836	1088
ENSG00000265107	3
ENSG00000121634	0
ENSG00000188092	208
ENSG00000263956	577
ENSG00000238765	0
ENSG00000280649	77
ENSG00000236334	0
ENSG00000270629	292
ENSG00000178104	3504
ENSG00000269713	673
ENSG00000271383	2518
ENSG00000263464	1
ENSG00000272058	1
ENSG00000150337	0
ENSG00000203814	11
ENSG00000183598	0
ENSG00000270882	0
ENSG00000203811	0
ENSG00000203812	0
ENSG00000184678	271
ENSG00000272196	0
ENSG00000203852	0
ENSG00000270276	0
ENSG00000184260	6
ENSG00000184270	3
ENSG00000178096	111
ENSG00000159164	602
ENSG00000143368	1793
ENSG00000014914	31
ENSG00000264522	476
ENSG00000136631	779
ENSG00000023902	2963
ENSG00000143401	3162
ENSG00000118298	0
ENSG00000117362	3205
ENSG00000118292	50
ENSG00000159208	5
ENSG00000266472	1157
ENSG00000278939	0
ENSG00000117360	1545
ENSG00000163125	1610
ENSG00000143374	674
ENSG00000143369	23
ENSG00000143382	4
ENSG00000203804	27
ENSG00000143384	21044
ENSG00000143420	3508
ENSG00000143457	279
ENSG00000143452	5
ENSG00000163131	3039
ENSG00000143387	344
ENSG00000143437	1616
ENSG00000143379	1133
ENSG00000143418	2637
ENSG00000143412	2
ENSG00000143409	128
ENSG00000143363	426
ENSG00000163141	28
ENSG00000143443	19
ENSG00000197622	8195
ENSG00000213190	141
ENSG00000143458	1301
ENSG00000143434	50
ENSG00000163154	106
ENSG00000163156	609
ENSG00000163155	16
ENSG00000163157	84
ENSG00000163159	734
ENSG00000143398	1342
ENSG00000159352	2358
ENSG00000143373	1073
ENSG00000143393	2552
ENSG00000143390	3666
ENSG00000143416	5
ENSG00000159377	4219
ENSG00000143442	2061
ENSG00000143375	19
ENSG00000143367	31
ENSG00000143376	589
ENSG00000159409	1
ENSG00000178796	0
ENSG00000143436	1220
ENSG00000143450	1
ENSG00000182134	282
ENSG00000213171	3
ENSG00000143365	24
ENSG00000225556	8
ENSG00000196407	2
ENSG00000159445	745
