Identifier	matchCounts
ENSG00000075151	725
ENSG00000117298	673
ENSG00000142794	23
ENSG00000162551	0
ENSG00000076864	4
ENSG00000090686	947
ENSG00000187942	1
ENSG00000142798	313
ENSG00000219073	0
ENSG00000142789	0
ENSG00000070831	3436
ENSG00000162552	0
ENSG00000184677	290
ENSG00000070886	0
ENSG00000173372	0
ENSG00000159189	0
ENSG00000173369	0
ENSG00000133216	1
ENSG00000215906	0
ENSG00000227868	0
ENSG00000004487	588
ENSG00000169641	228
ENSG00000179546	0
ENSG00000125944	1927
ENSG00000125945	71
ENSG00000204219	5
ENSG00000088280	0
ENSG00000007968	240
ENSG00000117318	85
ENSG00000197880	1
ENSG00000142676	5527
ENSG00000011007	353
ENSG00000057757	297
ENSG00000011009	355
ENSG00000117308	177
ENSG00000117305	243
ENSG00000179163	54
ENSG00000188822	1
ENSG00000189266	899
ENSG00000188529	1682
ENSG00000142661	0
ENSG00000142677	0
ENSG00000185436	54
ENSG00000158055	0
ENSG00000001460	29
ENSG00000001461	349
ENSG00000117602	454
ENSG00000184454	0
ENSG00000133226	1228
ENSG00000169504	378
ENSG00000020633	2318
ENSG00000117614	419
ENSG00000117616	591
ENSG00000187010	0
ENSG00000183726	791
ENSG00000188672	0
ENSG00000204178	221
ENSG00000157978	47
ENSG00000117643	130
ENSG00000162430	46
ENSG00000255054	50
ENSG00000117640	260
ENSG00000127423	67
ENSG00000182749	77
ENSG00000117632	3442
ENSG00000158006	81
ENSG00000158008	0
ENSG00000158014	0
ENSG00000158022	0
ENSG00000175087	93
ENSG00000197245	0
ENSG00000142684	70
ENSG00000142675	5
ENSG00000188782	0
ENSG00000130695	239
ENSG00000142669	3589
ENSG00000158062	119
ENSG00000169442	3804
ENSG00000176092	6
ENSG00000176083	24
ENSG00000131914	0
ENSG00000117682	199
ENSG00000198830	2081
ENSG00000117676	2177
ENSG00000117713	958
ENSG00000060642	71
ENSG00000204160	726
ENSG00000175793	1
ENSG00000142751	281
ENSG00000198746	108
ENSG00000090273	657
ENSG00000131910	0
ENSG00000175707	0
ENSG00000253368	1
ENSG00000158246	0
ENSG00000280403	0
ENSG00000090020	185
ENSG00000142784	427
ENSG00000186501	182
ENSG00000142765	278
ENSG00000142733	93
ENSG00000142748	0
ENSG00000174950	0
ENSG00000181773	9
ENSG00000158195	1634
ENSG00000126705	163
ENSG00000000938	46
ENSG00000126709	1420
ENSG00000009780	63
ENSG00000117758	177
ENSG00000117751	429
ENSG00000278868	0
ENSG00000130775	91
ENSG00000117748	606
ENSG00000130768	0
ENSG00000158156	37
ENSG00000158161	200
ENSG00000169403	2
ENSG00000126698	1063
ENSG00000130770	459
ENSG00000130766	134
ENSG00000130772	97
ENSG00000204138	247
ENSG00000180198	537
ENSG00000180098	209
ENSG00000120656	192
ENSG00000188060	0
ENSG00000162419	232
ENSG00000198492	679
ENSG00000116329	1
ENSG00000159023	988
ENSG00000253304	9
ENSG00000116350	947
ENSG00000116353	106
ENSG00000060656	2
ENSG00000162510	2
ENSG00000162511	4870
ENSG00000162512	0
ENSG00000134644	372
ENSG00000084628	0
ENSG00000060688	373
ENSG00000121766	207
ENSG00000121769	0
ENSG00000168528	6
ENSG00000279468	0
ENSG00000142910	0
ENSG00000121764	0
ENSG00000162517	329
ENSG00000084636	0
ENSG00000121753	5
ENSG00000134668	0
ENSG00000184007	4572
ENSG00000121774	2174
ENSG00000121775	122
ENSG00000025800	804
ENSG00000084652	1026
ENSG00000160050	153
ENSG00000160051	38
ENSG00000222046	0
ENSG00000160055	32
ENSG00000084623	1343
ENSG00000183615	1
ENSG00000182866	2287
ENSG00000116478	1236
ENSG00000175130	145
ENSG00000162526	0
ENSG00000225828	35
ENSG00000160058	332
ENSG00000254553	1
ENSG00000273274	0
ENSG00000160062	3
ENSG00000176261	178
ENSG00000162521	2044
ENSG00000162520	0
ENSG00000162522	2
ENSG00000134684	1051
ENSG00000116497	405
ENSG00000160097	0
ENSG00000121905	1
ENSG00000121900	4
ENSG00000116514	749
ENSG00000278966	0
ENSG00000004455	2190
ENSG00000142920	23
ENSG00000116525	70
ENSG00000160094	97
ENSG00000184389	0
ENSG00000134686	252
ENSG00000121903	14
ENSG00000121904	0
ENSG00000176256	0
ENSG00000201148	0
ENSG00000142698	0
ENSG00000163866	285
ENSG00000189280	0
ENSG00000189433	0
ENSG00000188910	0
ENSG00000187513	0
ENSG00000116544	8
ENSG00000271741	260
ENSG00000243749	146
ENSG00000163867	178
ENSG00000197056	62
ENSG00000116560	3269
ENSG00000146463	329
ENSG00000142687	586
ENSG00000020129	335
ENSG00000116819	12
ENSG00000126067	1043
ENSG00000142686	149
ENSG00000092853	335
ENSG00000134698	321
ENSG00000092847	555
ENSG00000126070	333
ENSG00000092850	0
ENSG00000116863	261
ENSG00000171812	1
ENSG00000054116	314
ENSG00000116871	960
ENSG00000054118	1789
ENSG00000214193	176
ENSG00000142694	126
ENSG00000196182	343
ENSG00000181817	176
ENSG00000116885	6
ENSG00000116898	414
ENSG00000119535	1
ENSG00000163873	0
ENSG00000252368	0
ENSG00000163874	166
ENSG00000163875	565
ENSG00000163877	121
ENSG00000163879	0
ENSG00000134697	581
ENSG00000169218	0
ENSG00000116922	80
ENSG00000134690	466
ENSG00000183317	6
ENSG00000185090	19
ENSG00000196449	208
ENSG00000197982	103
ENSG00000188786	154
ENSG00000204084	328
ENSG00000183431	953
ENSG00000183386	70
ENSG00000183520	308
ENSG00000185668	5
ENSG00000116954	188
ENSG00000273637	216
ENSG00000214114	309
ENSG00000274944	141
ENSG00000131233	0
ENSG00000158315	0
ENSG00000174574	808
ENSG00000168653	659
ENSG00000127603	2808
ENSG00000222378	0
ENSG00000183682	0
ENSG00000090621	1198
ENSG00000163909	0
ENSG00000116981	0
ENSG00000116983	25
ENSG00000084072	341
ENSG00000116985	8
ENSG00000198754	2
ENSG00000043514	165
ENSG00000116990	1
ENSG00000168389	25
ENSG00000131236	4386
ENSG00000131238	1016
ENSG00000117000	587
ENSG00000188800	0
ENSG00000084073	460
ENSG00000049089	353
ENSG00000084070	2897
ENSG00000187801	13
ENSG00000187815	30
ENSG00000164002	68
ENSG00000117010	23
ENSG00000117016	68
ENSG00000066136	262
ENSG00000117013	3
ENSG00000179862	5
ENSG00000171793	515
ENSG00000171790	0
ENSG00000010803	107
ENSG00000204060	2
ENSG00000252563	0
ENSG00000127129	1
ENSG00000127124	436
ENSG00000044012	0
ENSG00000197273	0
ENSG00000198815	500
ENSG00000177181	268
ENSG00000066185	5
ENSG00000127125	264
ENSG00000186409	8
ENSG00000171960	191
ENSG00000065978	4737
ENSG00000164007	0
ENSG00000117385	259
ENSG00000164008	88
ENSG00000177868	56
ENSG00000164010	40
ENSG00000164011	31
ENSG00000117394	851
ENSG00000186973	0
ENSG00000117395	348
ENSG00000243710	24
ENSG00000199240	0
ENSG00000179178	1
ENSG00000253313	5
ENSG00000066056	614
ENSG00000117400	1
ENSG00000117399	704
ENSG00000066322	457
ENSG00000159479	216
ENSG00000198198	307
ENSG00000178922	50
ENSG00000142949	59
ENSG00000066135	172
ENSG00000126091	73
ENSG00000117407	0
ENSG00000117408	160
ENSG00000132768	209
ENSG00000117410	380
ENSG00000117411	114
ENSG00000159214	13
ENSG00000196517	2
ENSG00000171872	0
ENSG00000178028	196
ENSG00000117419	146
ENSG00000187147	441
ENSG00000126106	43
ENSG00000198520	249
ENSG00000142945	667
ENSG00000142937	6095
ENSG00000142959	6
ENSG00000173846	207
ENSG00000188396	3
ENSG00000222009	21
ENSG00000117425	11
ENSG00000070785	157
ENSG00000253039	0
ENSG00000126107	188
ENSG00000126088	305
ENSG00000162415	22
ENSG00000186603	40
ENSG00000132781	97
ENSG00000132773	140
ENSG00000070759	58
ENSG00000280670	26
ENSG00000132763	32
ENSG00000117450	1593
ENSG00000117448	474
ENSG00000132780	1624
ENSG00000159588	9
ENSG00000159592	1071
ENSG00000159596	211
ENSG00000197429	127
ENSG00000086015	222
ENSG00000117461	32
ENSG00000278139	13
ENSG00000117472	3
ENSG00000250719	0
ENSG00000085998	275
ENSG00000171357	0
ENSG00000085999	239
ENSG00000132128	384
ENSG00000173660	773
ENSG00000117481	183
ENSG00000117480	2
ENSG00000197587	1
ENSG00000162456	0
ENSG00000079277	202
ENSG00000142961	97
ENSG00000123472	381
ENSG00000186118	1
ENSG00000159658	1031
ENSG00000142973	0
ENSG00000187048	0
ENSG00000186377	0
ENSG00000186160	0
ENSG00000162365	0
ENSG00000162366	0
ENSG00000162367	0
ENSG00000123473	354
ENSG00000162368	1554
ENSG00000186790	1
ENSG00000186564	2
ENSG00000269113	0
ENSG00000279096	0
ENSG00000117834	0
ENSG00000279214	0
ENSG00000132122	5
ENSG00000186094	1
ENSG00000162373	254
ENSG00000162374	0
ENSG00000142700	0
ENSG00000185104	341
ENSG00000123080	239
ENSG00000204006	0
ENSG00000123091	427
ENSG00000085831	1
ENSG00000085832	1037
ENSG00000117859	557
ENSG00000078618	1447
ENSG00000169213	6
ENSG00000200839	0
ENSG00000117862	419
ENSG00000198841	120
ENSG00000134717	373
ENSG00000157077	7
ENSG00000154222	322
ENSG00000085840	326
ENSG00000134748	596
ENSG00000134744	485
ENSG00000116157	104
ENSG00000182183	34
ENSG00000162377	116
ENSG00000162378	174
ENSG00000203995	3
ENSG00000121310	189
ENSG00000116171	566
ENSG00000279054	0
ENSG00000174348	0
ENSG00000162383	0
ENSG00000157184	261
ENSG00000162384	152
ENSG00000162385	266
ENSG00000157193	299
ENSG00000143006	0
ENSG00000174332	0
ENSG00000058804	504
ENSG00000058799	111
ENSG00000211452	0
ENSG00000081870	384
ENSG00000116212	211
ENSG00000203985	0
ENSG00000116209	877
ENSG00000116205	247
ENSG00000157211	0
ENSG00000256407	16
ENSG00000215883	53
ENSG00000116221	704
ENSG00000157216	425
ENSG00000162390	1
ENSG00000162391	0
ENSG00000184313	0
ENSG00000271723	186
ENSG00000243725	189
ENSG00000162396	15
ENSG00000006555	8
ENSG00000162398	1
ENSG00000116133	1629
ENSG00000143001	0
ENSG00000162399	0
ENSG00000169174	0
ENSG00000162402	707
ENSG00000162407	1
ENSG00000162409	1
ENSG00000187889	0
ENSG00000157131	0
ENSG00000021852	0
ENSG00000173406	34
ENSG00000162600	191
ENSG00000184292	4
ENSG00000162601	520
ENSG00000177606	2998
ENSG00000224609	0
ENSG00000172456	219
ENSG00000134709	24
ENSG00000134716	2
ENSG00000162598	0
ENSG00000162599	18
ENSG00000237853	0
ENSG00000162604	134
ENSG00000132849	85
ENSG00000240563	0
ENSG00000132854	1
ENSG00000162607	1176
ENSG00000116641	111
ENSG00000132855	0
ENSG00000125703	114
ENSG00000252259	0
ENSG00000187140	0
ENSG00000088035	157
ENSG00000142856	350
ENSG00000203965	68
ENSG00000079739	733
ENSG00000185483	1
ENSG00000177414	0
ENSG00000158966	3
ENSG00000162437	3
ENSG00000162434	2249
ENSG00000162433	1302
ENSG00000116675	28
ENSG00000213625	264
ENSG00000116678	72
ENSG00000184588	269
ENSG00000118473	1
ENSG00000152760	0
ENSG00000172410	0
ENSG00000152763	1
ENSG00000198160	806
ENSG00000116704	369
ENSG00000203963	0
ENSG00000162594	51
ENSG00000081985	654
ENSG00000281152	444
ENSG00000142864	3879
ENSG00000116717	410
ENSG00000172380	15
ENSG00000162595	1
ENSG00000116729	22
ENSG00000116745	0
ENSG00000024526	254
ENSG00000033122	0
ENSG00000066557	225
ENSG00000116754	1669
ENSG00000118454	276
ENSG00000197568	41
ENSG00000279230	0
ENSG00000116761	125
ENSG00000050628	4
ENSG00000132485	986
ENSG00000172260	0
ENSG00000200601	0
ENSG00000162620	6
ENSG00000254685	51
ENSG00000259030	6
ENSG00000116783	2
ENSG00000162621	0
ENSG00000178965	0
ENSG00000116791	197
ENSG00000162623	248
ENSG00000162624	1
ENSG00000137968	14
ENSG00000117054	744
ENSG00000137955	451
ENSG00000057468	0
ENSG00000154007	0
ENSG00000184005	3
ENSG00000117069	0
ENSG00000142892	240
ENSG00000154027	0
ENSG00000036549	273
ENSG00000251785	0
ENSG00000077254	449
ENSG00000180488	121
ENSG00000222849	0
ENSG00000162614	4
ENSG00000162613	1277
ENSG00000162616	52
ENSG00000137960	4
ENSG00000202263	0
ENSG00000122420	0
ENSG00000212308	0
ENSG00000137959	638
ENSG00000137965	401
ENSG00000162618	0
ENSG00000117114	3
ENSG00000137941	18
ENSG00000142875	678
ENSG00000203943	4
ENSG00000137976	0
ENSG00000117133	370
ENSG00000174021	708
ENSG00000117151	407
ENSG00000117155	118
ENSG00000171517	0
ENSG00000153898	508
ENSG00000162643	21
ENSG00000055732	5
ENSG00000097096	4
ENSG00000162642	134
ENSG00000142867	146
ENSG00000153904	1
ENSG00000142871	1
ENSG00000117174	213
ENSG00000171502	1
ENSG00000201620	0
ENSG00000122417	247
ENSG00000137975	0
ENSG00000016490	0
ENSG00000016602	0
ENSG00000097033	867
ENSG00000183291	963
ENSG00000153936	440
ENSG00000267561	96
ENSG00000143013	468
ENSG00000199318	0
ENSG00000065243	193
ENSG00000137947	333
ENSG00000137944	508
ENSG00000213516	386
ENSG00000117226	317
ENSG00000117228	614
ENSG00000162645	2763
ENSG00000213512	17
ENSG00000162654	1162
ENSG00000154451	1341
ENSG00000183347	3
ENSG00000197147	387
ENSG00000171488	1242
ENSG00000271949	72
ENSG00000171492	312
ENSG00000162664	355
ENSG00000143032	0
ENSG00000122482	241
ENSG00000162669	0
ENSG00000097046	402
ENSG00000069702	218
ENSG00000137948	0
ENSG00000172031	0
ENSG00000230667	0
ENSG00000189195	4
ENSG00000069712	10
ENSG00000203910	0
ENSG00000174842	156
ENSG00000122484	358
ENSG00000162676	651
ENSG00000067208	827
ENSG00000122406	6401
ENSG00000154511	107
ENSG00000143033	739
ENSG00000117500	595
ENSG00000122483	253
ENSG00000117505	1139
ENSG00000137942	3
ENSG00000212601	0
ENSG00000137936	13
ENSG00000067334	767
ENSG00000023909	154
ENSG00000198691	1
ENSG00000137962	1
ENSG00000117528	256
ENSG00000117525	0
ENSG00000143036	0
ENSG00000237416	0
ENSG00000117519	18
ENSG00000172339	21
ENSG00000152078	3
ENSG00000271092	93
ENSG00000122481	99
ENSG00000117569	113
ENSG00000188641	269
ENSG00000162627	2
ENSG00000117598	0
ENSG00000117600	0
ENSG00000099260	0
ENSG00000156869	24
ENSG00000162688	346
ENSG00000117620	234
ENSG00000156875	508
ENSG00000156876	164
ENSG00000122435	132
ENSG00000122477	2
ENSG00000137992	178
ENSG00000137996	380
ENSG00000079335	109
ENSG00000181656	0
ENSG00000162692	105
ENSG00000162694	117
ENSG00000162695	298
ENSG00000117543	158
ENSG00000170989	571
ENSG00000118733	0
ENSG00000060718	0
ENSG00000185946	126
ENSG00000240038	42
ENSG00000243480	0
ENSG00000237763	0
ENSG00000174876	0
ENSG00000187733	0
ENSG00000198890	145
ENSG00000162631	0
ENSG00000134215	25
ENSG00000085491	388
ENSG00000196427	0
ENSG00000186086	1
ENSG00000162636	270
ENSG00000162639	191
ENSG00000134186	782
ENSG00000143107	0
ENSG00000116266	337
ENSG00000162641	0
ENSG00000274068	3
ENSG00000121957	186
ENSG00000121940	162
ENSG00000085433	97
ENSG00000197780	113
ENSG00000215717	332
ENSG00000179902	2
ENSG00000116299	729
ENSG00000031698	740
ENSG00000143126	59
ENSG00000134222	48
ENSG00000221986	0
ENSG00000134243	123
ENSG00000143106	968
ENSG00000143028	0
ENSG00000162650	74
ENSG00000174151	154
ENSG00000181754	12
ENSG00000156097	1
ENSG00000065135	972
ENSG00000134183	0
ENSG00000116337	334
ENSG00000168765	49
ENSG00000213366	64
ENSG00000134184	7
ENSG00000134201	1
ENSG00000134202	48
ENSG00000198758	0
ENSG00000184371	2823
ENSG00000168710	1156
ENSG00000143093	187
ENSG00000156150	0
ENSG00000186150	0
ENSG00000197106	1
ENSG00000116396	94
ENSG00000162775	415
ENSG00000224699	2
ENSG00000168679	7
ENSG00000134248	384
ENSG00000143125	0
ENSG00000143105	0
ENSG00000177301	6
ENSG00000177272	172
ENSG00000143119	2264
ENSG00000121931	162
ENSG00000252760	0
ENSG00000156171	301
ENSG00000134255	204
ENSG00000162777	881
ENSG00000064886	42
ENSG00000134216	0
ENSG00000173947	0
ENSG00000085465	2
ENSG00000116455	221
ENSG00000116459	1079
ENSG00000143110	6
ENSG00000121933	5
ENSG00000116473	1642
ENSG00000197852	30
ENSG00000064703	134
ENSG00000171385	0
ENSG00000143079	36
ENSG00000134245	0
ENSG00000007341	84
ENSG00000116489	2822
ENSG00000155363	637
ENSG00000155366	985
ENSG00000271810	504
ENSG00000155367	39
ENSG00000184599	0
ENSG00000155380	702
ENSG00000198799	92
ENSG00000081026	42
ENSG00000116793	207
ENSG00000081019	230
ENSG00000134242	1255
ENSG00000188761	11
ENSG00000134262	191
ENSG00000118655	135
ENSG00000163349	1097
ENSG00000116774	1
ENSG00000134207	1
ENSG00000197323	446
ENSG00000116752	339
ENSG00000175984	5
ENSG00000116748	0
ENSG00000213281	1470
ENSG00000009307	4279
ENSG00000052723	349
ENSG00000198765	0
ENSG00000134200	0
ENSG00000134198	188
ENSG00000134259	0
ENSG00000173218	115
ENSG00000118729	0
ENSG00000177551	1
ENSG00000163393	18
ENSG00000173212	0
ENSG00000163399	1877
ENSG00000203865	2
ENSG00000116815	359
ENSG00000143061	34
ENSG00000203864	0
ENSG00000116824	5232
ENSG00000134247	153
ENSG00000252510	0
ENSG00000134256	104
ENSG00000116830	480
ENSG00000134253	9
ENSG00000134258	0
ENSG00000198162	406
ENSG00000183508	477
ENSG00000196505	140
ENSG00000065183	308
ENSG00000155761	0
ENSG00000222209	0
ENSG00000092607	0
ENSG00000116874	84
ENSG00000116882	0
ENSG00000203859	0
ENSG00000203857	0
ENSG00000143067	9
ENSG00000092621	466
ENSG00000134240	0
ENSG00000134193	103
ENSG00000134249	0
ENSG00000134250	2034
ENSG00000265808	448
ENSG00000278882	20
ENSG00000273136	96
ENSG00000263353	1
ENSG00000281741	0
ENSG00000198019	0
ENSG00000188610	160
ENSG00000171943	126
ENSG00000252830	0
ENSG00000273213	0
ENSG00000203818	0
ENSG00000263513	43
ENSG00000276442	0
ENSG00000271567	0
ENSG00000266338	82
ENSG00000279782	0
ENSG00000222854	0
ENSG00000196369	40
ENSG00000215784	27
ENSG00000272419	7
ENSG00000281571	7
ENSG00000256374	0
ENSG00000162825	12
ENSG00000117262	19
ENSG00000174827	1
ENSG00000117281	13
ENSG00000265491	467
ENSG00000186141	175
ENSG00000186364	9
ENSG00000131788	196
ENSG00000198483	31
ENSG00000143127	9
ENSG00000131779	189
ENSG00000265241	1068
ENSG00000280778	100
ENSG00000271601	574
ENSG00000272031	35
ENSG00000121851	259
ENSG00000265972	1903
ENSG00000168509	0
ENSG00000271425	49
ENSG00000213240	21
ENSG00000264343	17
ENSG00000270339	0
ENSG00000274408	0
ENSG00000268043	101
ENSG00000131791	99
ENSG00000273071	19
ENSG00000131781	5
ENSG00000131778	566
ENSG00000116128	219
ENSG00000162836	166
ENSG00000265107	3
ENSG00000121634	0
ENSG00000188092	21
ENSG00000263956	56
ENSG00000238765	0
ENSG00000280649	21
ENSG00000236334	0
ENSG00000270629	42
ENSG00000178104	494
ENSG00000269713	74
ENSG00000271383	154
ENSG00000263464	0
ENSG00000272058	0
ENSG00000150337	0
ENSG00000203814	3
ENSG00000183598	1
ENSG00000270882	0
ENSG00000203811	0
ENSG00000203812	0
ENSG00000184678	23
ENSG00000272196	0
ENSG00000203852	0
ENSG00000270276	0
ENSG00000184260	3
ENSG00000184270	1
ENSG00000178096	77
ENSG00000159164	237
ENSG00000143368	638
ENSG00000014914	11
ENSG00000264522	223
ENSG00000136631	232
ENSG00000023902	333
ENSG00000143401	3609
ENSG00000118298	0
ENSG00000117362	770
ENSG00000118292	9
ENSG00000159208	11
ENSG00000266472	345
ENSG00000278939	0
ENSG00000117360	223
ENSG00000163125	403
ENSG00000143374	374
ENSG00000143369	5
ENSG00000143382	1
ENSG00000203804	7
ENSG00000143384	5165
ENSG00000143420	1512
ENSG00000143457	237
ENSG00000143452	0
ENSG00000163131	630
ENSG00000143387	44
ENSG00000143437	589
ENSG00000143379	309
ENSG00000143418	892
ENSG00000143412	10
ENSG00000143409	97
ENSG00000143363	128
ENSG00000163141	1
ENSG00000143443	16
ENSG00000197622	1988
ENSG00000213190	175
ENSG00000143458	239
ENSG00000143434	4
ENSG00000163154	110
ENSG00000163156	240
ENSG00000163155	15
ENSG00000163157	18
ENSG00000163159	285
ENSG00000143398	680
ENSG00000159352	1000
ENSG00000143373	272
ENSG00000143393	592
ENSG00000143390	822
ENSG00000143416	0
ENSG00000159377	1116
ENSG00000143442	499
ENSG00000143375	5
ENSG00000143367	19
ENSG00000143376	193
ENSG00000159409	0
ENSG00000178796	0
ENSG00000143436	434
ENSG00000143450	1
ENSG00000182134	125
ENSG00000213171	3
ENSG00000143365	23
ENSG00000225556	3
ENSG00000196407	0
ENSG00000159445	208
ENSG00000197747	502
ENSG00000163191	714
ENSG00000182898	0
ENSG00000159450	1
ENSG00000215853	0
ENSG00000197915	0
ENSG00000143631	0
ENSG00000143520	0
ENSG00000143536	0
ENSG00000186207	0
ENSG00000244057	0
ENSG00000279850	0
ENSG00000169509	0
ENSG00000185966	0
ENSG00000163202	0
ENSG00000187238	0
ENSG00000185962	0
ENSG00000187223	0
ENSG00000187180	0
