Identifier	matchCounts
ENSG00000117245	2
ENSG00000189410	6
ENSG00000127483	4369
ENSG00000075151	1867
ENSG00000117298	1365
ENSG00000142794	43
ENSG00000162551	1
ENSG00000076864	7
ENSG00000090686	1762
ENSG00000187942	2
ENSG00000142798	1047
ENSG00000219073	0
ENSG00000142789	0
ENSG00000070831	6753
ENSG00000162552	0
ENSG00000184677	1127
ENSG00000070886	0
ENSG00000173372	0
ENSG00000159189	0
ENSG00000173369	0
ENSG00000133216	2
ENSG00000215906	0
ENSG00000227868	1
ENSG00000004487	1506
ENSG00000169641	580
ENSG00000179546	0
ENSG00000125944	4726
ENSG00000125945	122
ENSG00000204219	62
ENSG00000088280	12
ENSG00000007968	951
ENSG00000117318	192
ENSG00000197880	5
ENSG00000142676	18481
ENSG00000011007	1299
ENSG00000057757	939
ENSG00000011009	1020
ENSG00000117308	431
ENSG00000117305	443
ENSG00000179163	85
ENSG00000188822	25
ENSG00000189266	2064
ENSG00000188529	5102
ENSG00000142661	0
ENSG00000142677	0
ENSG00000185436	205
ENSG00000158055	0
ENSG00000001460	86
ENSG00000001461	824
ENSG00000117602	1114
ENSG00000184454	1
ENSG00000133226	2710
ENSG00000169504	685
ENSG00000020633	5430
ENSG00000117614	885
ENSG00000117616	1574
ENSG00000187010	1
ENSG00000183726	2109
ENSG00000188672	0
ENSG00000204178	596
ENSG00000157978	143
ENSG00000117643	376
ENSG00000162430	202
ENSG00000255054	132
ENSG00000117640	716
ENSG00000127423	107
ENSG00000182749	125
ENSG00000117632	5537
ENSG00000158006	233
ENSG00000158008	0
ENSG00000158014	1
ENSG00000158022	0
ENSG00000175087	309
ENSG00000197245	0
ENSG00000142684	276
ENSG00000142675	5
ENSG00000188782	0
ENSG00000130695	731
ENSG00000142669	7238
ENSG00000158062	489
ENSG00000169442	7814
ENSG00000176092	29
ENSG00000176083	19
ENSG00000131914	0
ENSG00000117682	594
ENSG00000198830	4564
ENSG00000117676	4678
ENSG00000117713	2791
ENSG00000060642	185
ENSG00000204160	1805
ENSG00000175793	1
ENSG00000142751	755
ENSG00000198746	329
ENSG00000090273	2033
ENSG00000131910	0
ENSG00000175707	0
ENSG00000253368	4
ENSG00000158246	0
ENSG00000280403	0
ENSG00000090020	599
ENSG00000142784	1192
ENSG00000186501	608
ENSG00000142765	1074
ENSG00000142733	188
ENSG00000142748	0
ENSG00000174950	0
ENSG00000181773	17
ENSG00000158195	3269
ENSG00000126705	384
ENSG00000000938	284
ENSG00000126709	1029
ENSG00000009780	154
ENSG00000117758	418
ENSG00000117751	1240
ENSG00000278868	0
ENSG00000130775	132
ENSG00000117748	1590
ENSG00000130768	2
ENSG00000158156	105
ENSG00000158161	494
ENSG00000169403	9
ENSG00000126698	2257
ENSG00000130770	1131
ENSG00000130766	457
ENSG00000130772	220
ENSG00000204138	644
ENSG00000180198	2071
ENSG00000180098	451
ENSG00000120656	387
ENSG00000188060	1
ENSG00000162419	805
ENSG00000198492	1677
ENSG00000116329	0
ENSG00000159023	2402
ENSG00000253304	2
ENSG00000116350	2375
ENSG00000116353	320
ENSG00000060656	15
ENSG00000162510	13
ENSG00000162511	10031
ENSG00000162512	11
ENSG00000134644	1197
ENSG00000084628	0
ENSG00000060688	1066
ENSG00000121766	477
ENSG00000121769	0
ENSG00000168528	3
ENSG00000279468	0
ENSG00000142910	0
ENSG00000121764	0
ENSG00000162517	922
ENSG00000084636	1
ENSG00000121753	8
ENSG00000134668	0
ENSG00000184007	8895
ENSG00000121774	4499
ENSG00000121775	411
ENSG00000025800	1833
ENSG00000084652	2567
ENSG00000160050	369
ENSG00000160051	110
ENSG00000222046	2
ENSG00000160055	102
ENSG00000084623	3730
ENSG00000183615	7
ENSG00000182866	5747
ENSG00000116478	3183
ENSG00000175130	399
ENSG00000162526	2
ENSG00000225828	189
ENSG00000160058	992
ENSG00000254553	1
ENSG00000273274	0
ENSG00000160062	3
ENSG00000176261	438
ENSG00000162521	4270
ENSG00000162520	0
ENSG00000162522	17
ENSG00000134684	3689
ENSG00000116497	1086
ENSG00000160097	1
ENSG00000121905	0
ENSG00000121900	4
ENSG00000116514	2130
ENSG00000278966	1
ENSG00000004455	5111
ENSG00000142920	69
ENSG00000116525	189
ENSG00000160094	220
ENSG00000184389	0
ENSG00000134686	649
ENSG00000121903	24
ENSG00000121904	0
ENSG00000176256	0
ENSG00000201148	0
ENSG00000142698	0
ENSG00000163866	827
ENSG00000189280	0
ENSG00000189433	0
ENSG00000188910	0
ENSG00000187513	0
ENSG00000116544	12
ENSG00000271741	682
ENSG00000243749	289
ENSG00000163867	671
ENSG00000197056	118
ENSG00000116560	10473
ENSG00000146463	660
ENSG00000142687	1414
ENSG00000020129	876
ENSG00000116819	32
ENSG00000126067	2907
ENSG00000142686	437
ENSG00000092853	849
ENSG00000134698	672
ENSG00000092847	1143
ENSG00000126070	669
ENSG00000092850	2
ENSG00000116863	528
ENSG00000171812	0
ENSG00000054116	828
ENSG00000116871	2572
ENSG00000054118	4317
ENSG00000214193	346
ENSG00000142694	149
ENSG00000196182	1201
ENSG00000181817	472
ENSG00000116885	17
ENSG00000116898	1141
ENSG00000119535	0
ENSG00000163873	0
ENSG00000252368	0
ENSG00000163874	622
ENSG00000163875	1271
ENSG00000163877	421
ENSG00000163879	7
ENSG00000134697	1580
ENSG00000169218	0
ENSG00000116922	259
ENSG00000134690	1045
ENSG00000183317	7
ENSG00000185090	67
ENSG00000196449	821
ENSG00000197982	303
ENSG00000188786	496
ENSG00000204084	985
ENSG00000183431	2261
ENSG00000183386	277
ENSG00000183520	788
ENSG00000185668	4
ENSG00000116954	360
ENSG00000273637	402
ENSG00000214114	586
ENSG00000274944	237
ENSG00000131233	0
ENSG00000158315	0
ENSG00000174574	1576
ENSG00000168653	1454
ENSG00000127603	7340
ENSG00000222378	0
ENSG00000183682	0
ENSG00000090621	3310
ENSG00000163909	0
ENSG00000116981	6
ENSG00000116983	8
ENSG00000084072	1047
ENSG00000116985	8
ENSG00000198754	6
ENSG00000043514	430
ENSG00000116990	1
ENSG00000168389	97
ENSG00000131236	9484
ENSG00000131238	2006
ENSG00000117000	883
ENSG00000188800	1
ENSG00000084073	1057
ENSG00000049089	652
ENSG00000084070	6364
ENSG00000187801	47
ENSG00000187815	54
ENSG00000164002	304
ENSG00000117010	62
ENSG00000117016	228
ENSG00000066136	942
ENSG00000117013	16
ENSG00000179862	22
ENSG00000171793	1773
ENSG00000171790	1
ENSG00000010803	229
ENSG00000204060	5
ENSG00000252563	0
ENSG00000127129	1
ENSG00000127124	1407
ENSG00000044012	0
ENSG00000197273	0
ENSG00000198815	1340
ENSG00000177181	205
ENSG00000066185	8
ENSG00000127125	494
ENSG00000186409	18
ENSG00000171960	563
ENSG00000065978	11426
ENSG00000164007	0
ENSG00000117385	692
ENSG00000164008	164
ENSG00000177868	137
ENSG00000164010	88
ENSG00000164011	80
ENSG00000117394	1361
ENSG00000186973	0
ENSG00000117395	1257
ENSG00000243710	17
ENSG00000199240	0
ENSG00000179178	2
ENSG00000253313	2
ENSG00000066056	1476
ENSG00000117400	7
ENSG00000117399	1718
ENSG00000066322	1388
ENSG00000159479	580
ENSG00000198198	1248
ENSG00000178922	69
ENSG00000142949	87
ENSG00000066135	730
ENSG00000126091	141
ENSG00000117407	3
ENSG00000117408	505
ENSG00000132768	877
ENSG00000117410	1323
ENSG00000117411	422
ENSG00000159214	36
ENSG00000196517	17
ENSG00000171872	0
ENSG00000178028	942
ENSG00000117419	545
ENSG00000187147	1489
ENSG00000126106	86
ENSG00000198520	585
ENSG00000142945	1247
ENSG00000142937	19533
ENSG00000142959	24
ENSG00000173846	673
ENSG00000188396	5
ENSG00000222009	59
ENSG00000117425	17
ENSG00000070785	388
ENSG00000253039	0
ENSG00000126107	691
ENSG00000126088	942
ENSG00000162415	21
ENSG00000186603	314
ENSG00000132781	436
ENSG00000132773	662
ENSG00000070759	143
ENSG00000280670	115
ENSG00000132763	103
ENSG00000117450	3832
ENSG00000117448	1466
ENSG00000132780	3392
ENSG00000159588	44
ENSG00000159592	2105
ENSG00000159596	440
ENSG00000197429	216
ENSG00000086015	569
ENSG00000117461	107
ENSG00000278139	34
ENSG00000117472	3
ENSG00000250719	0
ENSG00000085998	860
ENSG00000171357	3
ENSG00000085999	492
ENSG00000132128	1141
ENSG00000173660	2132
ENSG00000117481	529
ENSG00000117480	42
ENSG00000197587	3
ENSG00000162456	0
ENSG00000079277	1002
ENSG00000142961	564
ENSG00000123472	829
ENSG00000186118	4
ENSG00000159658	2278
ENSG00000142973	0
ENSG00000187048	0
ENSG00000186377	2
ENSG00000186160	0
ENSG00000162365	0
ENSG00000162366	0
ENSG00000162367	1
ENSG00000123473	770
ENSG00000162368	3163
ENSG00000186790	1
ENSG00000186564	4
ENSG00000269113	1
ENSG00000279096	0
ENSG00000117834	1
ENSG00000279214	0
ENSG00000132122	2
ENSG00000186094	1
ENSG00000162373	154
ENSG00000162374	0
ENSG00000142700	0
ENSG00000185104	1001
ENSG00000123080	688
ENSG00000204006	0
ENSG00000123091	755
ENSG00000085831	3
ENSG00000085832	2131
ENSG00000117859	1275
ENSG00000078618	3305
ENSG00000169213	7
ENSG00000200839	0
ENSG00000117862	819
ENSG00000198841	348
ENSG00000134717	798
ENSG00000157077	32
ENSG00000154222	928
ENSG00000085840	803
ENSG00000134748	1474
ENSG00000134744	1068
ENSG00000116157	384
ENSG00000182183	101
ENSG00000162377	333
ENSG00000162378	231
ENSG00000203995	12
ENSG00000121310	628
ENSG00000116171	1179
ENSG00000279054	0
ENSG00000174348	0
ENSG00000162383	0
ENSG00000157184	474
ENSG00000162384	426
ENSG00000162385	695
ENSG00000157193	1462
ENSG00000143006	0
ENSG00000174332	0
ENSG00000058804	966
ENSG00000058799	350
ENSG00000211452	1
ENSG00000081870	680
ENSG00000116212	398
ENSG00000203985	0
ENSG00000116209	1806
ENSG00000116205	471
ENSG00000157211	0
ENSG00000256407	44
ENSG00000215883	130
ENSG00000116221	1749
ENSG00000157216	1545
ENSG00000162390	7
ENSG00000162391	0
ENSG00000184313	1
ENSG00000271723	561
ENSG00000243725	578
ENSG00000162396	32
ENSG00000006555	86
ENSG00000162398	0
ENSG00000116133	4321
ENSG00000143001	0
ENSG00000162399	2
ENSG00000169174	1
ENSG00000162402	2050
ENSG00000162407	5
ENSG00000162409	9
ENSG00000187889	0
ENSG00000157131	0
ENSG00000021852	0
ENSG00000173406	77
ENSG00000162600	329
ENSG00000184292	7
ENSG00000162601	1454
ENSG00000177606	5473
ENSG00000224609	3
ENSG00000172456	187
ENSG00000134709	28
ENSG00000134716	4
ENSG00000162598	0
ENSG00000162599	27
ENSG00000237853	0
ENSG00000162604	386
ENSG00000132849	162
ENSG00000240563	0
ENSG00000132854	0
ENSG00000162607	2788
ENSG00000116641	114
ENSG00000132855	0
ENSG00000125703	163
ENSG00000252259	0
ENSG00000187140	1
ENSG00000088035	376
ENSG00000142856	523
ENSG00000203965	117
ENSG00000079739	1457
ENSG00000185483	0
ENSG00000177414	0
ENSG00000158966	20
ENSG00000162437	13
ENSG00000162434	5203
ENSG00000162433	1921
ENSG00000116675	152
ENSG00000213625	775
ENSG00000116678	118
ENSG00000184588	954
ENSG00000118473	2
ENSG00000152760	1
ENSG00000172410	0
ENSG00000152763	5
ENSG00000198160	1416
ENSG00000116704	845
ENSG00000203963	0
ENSG00000162594	34
ENSG00000081985	1525
ENSG00000281152	943
ENSG00000142864	8682
ENSG00000116717	878
ENSG00000172380	53
ENSG00000162595	1
ENSG00000116729	38
ENSG00000116745	0
ENSG00000024526	379
ENSG00000033122	0
ENSG00000066557	489
ENSG00000116754	5429
ENSG00000118454	647
ENSG00000197568	77
ENSG00000279230	0
ENSG00000116761	108
ENSG00000050628	37
ENSG00000132485	2288
ENSG00000172260	0
ENSG00000200601	0
ENSG00000162620	33
ENSG00000254685	128
ENSG00000259030	25
ENSG00000116783	3
ENSG00000162621	0
ENSG00000178965	0
ENSG00000116791	364
ENSG00000162623	656
ENSG00000162624	0
ENSG00000137968	20
ENSG00000117054	1327
ENSG00000137955	2156
ENSG00000057468	2
ENSG00000154007	0
ENSG00000184005	3
ENSG00000117069	1
ENSG00000142892	437
ENSG00000154027	2
ENSG00000036549	739
ENSG00000251785	0
ENSG00000077254	957
ENSG00000180488	279
ENSG00000222849	1
ENSG00000162614	26
ENSG00000162613	3424
ENSG00000162616	123
ENSG00000137960	4
ENSG00000202263	0
ENSG00000122420	0
ENSG00000212308	0
ENSG00000137959	430
ENSG00000137965	477
ENSG00000162618	0
ENSG00000117114	17
ENSG00000137941	15
ENSG00000142875	1892
ENSG00000203943	5
ENSG00000137976	0
ENSG00000117133	830
ENSG00000174021	1376
ENSG00000117151	545
ENSG00000117155	246
ENSG00000171517	6
ENSG00000153898	1425
ENSG00000162643	59
ENSG00000055732	20
ENSG00000097096	8
ENSG00000162642	357
ENSG00000142867	254
ENSG00000153904	16
ENSG00000142871	12
ENSG00000117174	599
ENSG00000171502	0
ENSG00000201620	0
ENSG00000122417	654
ENSG00000137975	0
ENSG00000016490	0
ENSG00000016602	0
ENSG00000097033	1645
ENSG00000183291	2262
ENSG00000153936	737
ENSG00000267561	145
ENSG00000143013	597
ENSG00000199318	0
ENSG00000065243	697
ENSG00000137947	699
ENSG00000137944	798
ENSG00000213516	799
ENSG00000117226	827
ENSG00000117228	1620
ENSG00000162645	4751
ENSG00000213512	40
ENSG00000162654	4199
ENSG00000154451	11666
ENSG00000183347	43
ENSG00000197147	734
ENSG00000171488	2433
ENSG00000271949	151
ENSG00000171492	678
ENSG00000162664	786
ENSG00000143032	0
ENSG00000122482	641
ENSG00000162669	0
ENSG00000097046	536
ENSG00000069702	551
ENSG00000137948	0
ENSG00000172031	2
ENSG00000230667	1
ENSG00000189195	2
ENSG00000069712	14
ENSG00000203910	0
ENSG00000174842	405
ENSG00000122484	681
ENSG00000162676	1967
ENSG00000067208	725
ENSG00000122406	18141
ENSG00000154511	201
ENSG00000143033	1185
ENSG00000117500	1136
ENSG00000122483	302
ENSG00000117505	2463
ENSG00000137942	9
ENSG00000212601	0
ENSG00000137936	12
ENSG00000067334	1656
ENSG00000023909	401
ENSG00000198691	22
ENSG00000137962	44
ENSG00000117528	544
ENSG00000117525	0
ENSG00000143036	0
ENSG00000237416	0
ENSG00000117519	91
ENSG00000172339	55
ENSG00000152078	5
ENSG00000271092	174
ENSG00000122481	197
ENSG00000117569	432
ENSG00000188641	630
ENSG00000162627	5
ENSG00000117598	0
ENSG00000117600	1
ENSG00000099260	0
ENSG00000156869	30
ENSG00000162688	637
ENSG00000117620	476
ENSG00000156875	1384
ENSG00000156876	370
ENSG00000122435	309
ENSG00000122477	15
ENSG00000137992	366
ENSG00000137996	1040
ENSG00000079335	649
ENSG00000181656	2
ENSG00000162692	2518
ENSG00000162694	340
ENSG00000162695	815
ENSG00000117543	390
ENSG00000170989	365
ENSG00000118733	0
ENSG00000060718	0
ENSG00000185946	485
ENSG00000240038	209
ENSG00000243480	0
ENSG00000237763	0
ENSG00000174876	0
ENSG00000187733	0
ENSG00000198890	413
ENSG00000162631	0
ENSG00000134215	107
ENSG00000085491	570
ENSG00000196427	1
ENSG00000186086	0
ENSG00000162636	699
ENSG00000162639	558
ENSG00000134186	2277
ENSG00000143107	3
ENSG00000116266	783
ENSG00000162641	1
ENSG00000274068	3
ENSG00000121957	301
ENSG00000121940	296
ENSG00000085433	240
ENSG00000197780	259
ENSG00000215717	722
ENSG00000179902	2
ENSG00000116299	424
ENSG00000031698	2216
ENSG00000143126	125
ENSG00000134222	112
ENSG00000221986	0
ENSG00000134243	114
ENSG00000143106	2560
ENSG00000143028	5
ENSG00000162650	327
ENSG00000174151	430
ENSG00000181754	30
ENSG00000156097	1
ENSG00000065135	1844
ENSG00000134183	2
ENSG00000116337	1180
ENSG00000168765	147
ENSG00000213366	120
ENSG00000134184	0
ENSG00000134201	0
ENSG00000134202	53
ENSG00000198758	0
ENSG00000184371	5471
ENSG00000168710	1894
ENSG00000143093	692
ENSG00000156150	0
ENSG00000186150	0
ENSG00000197106	1
ENSG00000116396	119
ENSG00000162775	1075
ENSG00000224699	5
ENSG00000168679	8
ENSG00000134248	919
ENSG00000143125	1
ENSG00000143105	0
ENSG00000177301	20
ENSG00000177272	309
ENSG00000143119	5866
ENSG00000121931	345
ENSG00000252760	0
ENSG00000156171	597
ENSG00000134255	460
ENSG00000162777	1725
ENSG00000064886	92
ENSG00000134216	0
ENSG00000173947	0
ENSG00000085465	14
ENSG00000116455	792
ENSG00000116459	2800
ENSG00000143110	59
ENSG00000121933	6
ENSG00000116473	3766
ENSG00000197852	79
ENSG00000064703	509
ENSG00000171385	1
ENSG00000143079	64
ENSG00000134245	6
ENSG00000007341	188
ENSG00000116489	5750
ENSG00000155363	1460
ENSG00000155366	1681
ENSG00000271810	825
ENSG00000155367	29
ENSG00000184599	0
ENSG00000155380	1441
ENSG00000198799	359
ENSG00000081026	39
ENSG00000116793	426
ENSG00000081019	398
ENSG00000134242	2322
ENSG00000188761	12
ENSG00000134262	813
ENSG00000118655	351
ENSG00000163349	2634
ENSG00000116774	0
ENSG00000134207	0
ENSG00000197323	1270
ENSG00000116752	776
ENSG00000175984	9
ENSG00000116748	0
ENSG00000213281	3327
ENSG00000009307	9380
ENSG00000052723	814
ENSG00000198765	0
ENSG00000134200	0
ENSG00000134198	348
ENSG00000134259	0
ENSG00000173218	274
ENSG00000118729	0
ENSG00000177551	0
ENSG00000163393	19
ENSG00000173212	0
ENSG00000163399	5075
ENSG00000203865	7
ENSG00000116815	772
ENSG00000143061	27
ENSG00000203864	0
ENSG00000116824	11251
ENSG00000134247	181
ENSG00000252510	0
ENSG00000134256	393
ENSG00000116830	1641
ENSG00000134253	13
ENSG00000134258	0
ENSG00000198162	1006
ENSG00000183508	741
ENSG00000196505	327
ENSG00000065183	984
ENSG00000155761	0
ENSG00000222209	0
ENSG00000092607	0
ENSG00000116874	216
ENSG00000116882	0
ENSG00000203859	0
ENSG00000203857	0
ENSG00000143067	8
ENSG00000092621	1305
ENSG00000134240	0
ENSG00000134193	380
ENSG00000134249	0
ENSG00000134250	3549
ENSG00000265808	929
ENSG00000278882	13
ENSG00000273136	165
ENSG00000263353	0
ENSG00000281741	1
ENSG00000198019	0
ENSG00000188610	162
ENSG00000171943	225
ENSG00000252830	0
ENSG00000273213	0
ENSG00000203818	0
ENSG00000263513	20
ENSG00000276442	0
ENSG00000271567	0
ENSG00000266338	125
ENSG00000279782	0
ENSG00000222854	0
ENSG00000196369	46
ENSG00000215784	44
ENSG00000272419	22
ENSG00000281571	27
ENSG00000256374	0
ENSG00000162825	12
ENSG00000117262	112
ENSG00000174827	6
ENSG00000117281	112
ENSG00000265491	1521
ENSG00000186141	724
ENSG00000186364	48
ENSG00000131788	532
ENSG00000198483	31
ENSG00000143127	36
ENSG00000131779	464
ENSG00000265241	2152
ENSG00000280778	198
ENSG00000271601	1069
ENSG00000272031	49
ENSG00000121851	473
ENSG00000265972	4795
ENSG00000168509	0
ENSG00000271425	122
ENSG00000213240	70
ENSG00000264343	56
ENSG00000270339	0
ENSG00000274408	0
ENSG00000268043	337
ENSG00000131791	381
ENSG00000273071	44
ENSG00000131781	4
ENSG00000131778	1521
ENSG00000116128	427
ENSG00000162836	424
ENSG00000265107	0
ENSG00000121634	0
ENSG00000188092	106
ENSG00000263956	213
ENSG00000238765	0
ENSG00000280649	48
ENSG00000236334	0
ENSG00000270629	268
ENSG00000178104	927
ENSG00000269713	213
ENSG00000271383	534
ENSG00000263464	0
ENSG00000272058	0
ENSG00000150337	0
ENSG00000203814	19
ENSG00000183598	3
ENSG00000270882	2
ENSG00000203811	0
ENSG00000203812	0
ENSG00000184678	89
ENSG00000272196	0
ENSG00000203852	0
ENSG00000270276	0
ENSG00000184260	10
ENSG00000184270	3
ENSG00000178096	168
ENSG00000159164	695
ENSG00000143368	1710
ENSG00000014914	42
ENSG00000264522	515
ENSG00000136631	561
ENSG00000023902	1483
ENSG00000143401	5832
ENSG00000118298	2
ENSG00000117362	2364
ENSG00000118292	12
ENSG00000159208	12
ENSG00000266472	1006
ENSG00000278939	0
ENSG00000117360	1034
ENSG00000163125	958
ENSG00000143374	943
ENSG00000143369	15
ENSG00000143382	7
ENSG00000203804	22
ENSG00000143384	12160
ENSG00000143420	3781
ENSG00000143457	280
ENSG00000143452	0
ENSG00000163131	1350
ENSG00000143387	165
ENSG00000143437	1239
ENSG00000143379	883
ENSG00000143418	2113
ENSG00000143412	7
ENSG00000143409	174
ENSG00000143363	322
ENSG00000163141	9
ENSG00000143443	26
ENSG00000197622	4957
ENSG00000213190	216
ENSG00000143458	626
ENSG00000143434	30
ENSG00000163154	191
ENSG00000163156	634
ENSG00000163155	57
ENSG00000163157	42
ENSG00000163159	641
ENSG00000143398	1516
ENSG00000159352	2765
ENSG00000143373	747
ENSG00000143393	1666
ENSG00000143390	3435
ENSG00000143416	0
ENSG00000159377	4005
ENSG00000143442	1242
ENSG00000143375	7
ENSG00000143367	34
ENSG00000143376	422
ENSG00000159409	0
ENSG00000178796	0
ENSG00000143436	1061
ENSG00000143450	11
ENSG00000182134	258
ENSG00000213171	6
ENSG00000143365	61
ENSG00000225556	7
ENSG00000196407	1
ENSG00000159445	368
ENSG00000197747	1092
ENSG00000163191	1397
ENSG00000182898	0
ENSG00000159450	1
ENSG00000215853	0
