Identifier	matchCounts
ENSG00000244038	3532
ENSG00000117245	0
ENSG00000189410	4
ENSG00000127483	8523
ENSG00000075151	1925
ENSG00000117298	1358
ENSG00000142794	148
ENSG00000162551	0
ENSG00000076864	5
ENSG00000090686	2797
ENSG00000187942	0
ENSG00000142798	50
ENSG00000219073	0
ENSG00000142789	0
ENSG00000070831	5562
ENSG00000162552	0
ENSG00000184677	4107
ENSG00000070886	1
ENSG00000173372	0
ENSG00000159189	0
ENSG00000173369	0
ENSG00000133216	1
ENSG00000215906	0
ENSG00000227868	0
ENSG00000004487	1557
ENSG00000169641	945
ENSG00000179546	0
ENSG00000125944	4608
ENSG00000125945	313
ENSG00000204219	26
ENSG00000088280	6
ENSG00000007968	163
ENSG00000117318	43
ENSG00000197880	6
ENSG00000142676	19881
ENSG00000011007	1283
ENSG00000057757	1082
ENSG00000011009	1062
ENSG00000117308	176
ENSG00000117305	455
ENSG00000179163	280
ENSG00000188822	7
ENSG00000189266	2703
ENSG00000188529	7320
ENSG00000142661	0
ENSG00000142677	0
ENSG00000185436	170
ENSG00000158055	0
ENSG00000001460	60
ENSG00000001461	1337
ENSG00000117602	2408
ENSG00000184454	0
ENSG00000133226	3497
ENSG00000169504	382
ENSG00000020633	8006
ENSG00000117614	1474
ENSG00000117616	6287
ENSG00000187010	1
ENSG00000183726	3105
ENSG00000188672	1
ENSG00000204178	820
ENSG00000157978	833
ENSG00000117643	579
ENSG00000162430	604
ENSG00000255054	288
ENSG00000117640	1360
ENSG00000127423	6
ENSG00000182749	59
ENSG00000117632	1393
ENSG00000158006	513
ENSG00000158008	0
ENSG00000158014	0
ENSG00000158022	0
ENSG00000175087	457
ENSG00000197245	0
ENSG00000142684	95
ENSG00000142675	54
ENSG00000188782	0
ENSG00000130695	692
ENSG00000142669	10052
ENSG00000158062	1069
ENSG00000169442	10450
ENSG00000176092	91
ENSG00000176083	240
ENSG00000131914	0
ENSG00000117682	741
ENSG00000198830	4277
ENSG00000117676	3232
ENSG00000117713	4762
ENSG00000060642	228
ENSG00000204160	2102
ENSG00000175793	7
ENSG00000142751	1150
ENSG00000198746	382
ENSG00000090273	1214
ENSG00000131910	0
ENSG00000175707	3
ENSG00000253368	2
ENSG00000158246	0
ENSG00000280403	0
ENSG00000090020	704
ENSG00000142784	2279
ENSG00000186501	837
ENSG00000142765	2488
ENSG00000142733	190
ENSG00000142748	0
ENSG00000174950	0
ENSG00000181773	1
ENSG00000158195	3908
ENSG00000126705	463
ENSG00000000938	258
ENSG00000126709	490
ENSG00000009780	455
ENSG00000117758	655
ENSG00000117751	1146
ENSG00000278868	0
ENSG00000130775	499
ENSG00000117748	1049
ENSG00000130768	1
ENSG00000158156	127
ENSG00000158161	835
ENSG00000169403	17
ENSG00000126698	1941
ENSG00000130770	925
ENSG00000130766	444
ENSG00000130772	191
ENSG00000204138	974
ENSG00000180198	802
ENSG00000180098	634
ENSG00000120656	480
ENSG00000188060	0
ENSG00000162419	620
ENSG00000198492	1578
ENSG00000116329	0
ENSG00000159023	7481
ENSG00000253304	0
ENSG00000116350	2381
ENSG00000116353	169
ENSG00000060656	6
ENSG00000162510	14
ENSG00000162511	24214
ENSG00000162512	4
ENSG00000134644	2366
ENSG00000084628	0
ENSG00000060688	838
ENSG00000121766	430
ENSG00000121769	0
ENSG00000168528	9
ENSG00000279468	0
ENSG00000142910	0
ENSG00000121764	0
ENSG00000162517	770
ENSG00000084636	0
ENSG00000121753	5
ENSG00000134668	2
ENSG00000184007	10192
ENSG00000121774	4215
ENSG00000121775	268
ENSG00000025800	1994
ENSG00000084652	2010
ENSG00000160050	62
ENSG00000160051	97
ENSG00000222046	3
ENSG00000160055	249
ENSG00000084623	1992
ENSG00000183615	7
ENSG00000182866	9665
ENSG00000116478	3569
ENSG00000175130	290
ENSG00000162526	17
ENSG00000225828	619
ENSG00000160058	1779
ENSG00000254553	1
ENSG00000273274	0
ENSG00000160062	1
ENSG00000176261	611
ENSG00000162521	4892
ENSG00000162520	0
ENSG00000162522	4
ENSG00000134684	4605
ENSG00000116497	2637
ENSG00000160097	1
ENSG00000121905	4
ENSG00000121900	1
ENSG00000116514	1079
ENSG00000278966	1
ENSG00000004455	1936
ENSG00000142920	107
ENSG00000116525	651
ENSG00000160094	539
ENSG00000184389	1
ENSG00000134686	991
ENSG00000121903	44
ENSG00000121904	0
ENSG00000176256	0
ENSG00000201148	0
ENSG00000142698	0
ENSG00000163866	1099
ENSG00000189280	0
ENSG00000189433	0
ENSG00000188910	0
ENSG00000187513	1
ENSG00000116544	40
ENSG00000271741	1495
ENSG00000243749	403
ENSG00000163867	1872
ENSG00000197056	356
ENSG00000116560	12937
ENSG00000146463	1375
ENSG00000142687	2787
ENSG00000020129	1049
ENSG00000116819	120
ENSG00000126067	1963
ENSG00000142686	660
ENSG00000092853	159
ENSG00000134698	2417
ENSG00000092847	2039
ENSG00000126070	2328
ENSG00000092850	2
ENSG00000116863	347
ENSG00000171812	2
ENSG00000054116	864
ENSG00000116871	5065
ENSG00000054118	3522
ENSG00000214193	552
ENSG00000142694	223
ENSG00000196182	1358
ENSG00000181817	455
ENSG00000116885	10
ENSG00000116898	727
ENSG00000119535	0
ENSG00000163873	0
ENSG00000252368	0
ENSG00000163874	1070
ENSG00000163875	1788
ENSG00000163877	563
ENSG00000163879	21
ENSG00000134697	937
ENSG00000169218	0
ENSG00000116922	302
ENSG00000134690	174
ENSG00000183317	3
ENSG00000185090	53
ENSG00000196449	410
ENSG00000197982	369
ENSG00000188786	753
ENSG00000204084	1511
ENSG00000183431	2005
ENSG00000183386	104
ENSG00000183520	326
ENSG00000185668	94
ENSG00000116954	739
ENSG00000273637	561
ENSG00000214114	507
ENSG00000274944	187
ENSG00000131233	0
ENSG00000158315	0
ENSG00000174574	2207
ENSG00000168653	1190
ENSG00000127603	22492
ENSG00000222378	0
ENSG00000183682	1
ENSG00000090621	3701
ENSG00000163909	1
ENSG00000116981	0
ENSG00000116983	34
ENSG00000084072	1713
ENSG00000116985	18
ENSG00000198754	1
ENSG00000043514	401
ENSG00000116990	1
ENSG00000168389	49
ENSG00000131236	9362
ENSG00000131238	2346
ENSG00000117000	1802
ENSG00000188800	2
ENSG00000084073	1053
ENSG00000049089	593
ENSG00000084070	4610
ENSG00000187801	73
ENSG00000187815	97
ENSG00000164002	342
ENSG00000117010	136
ENSG00000117016	164
ENSG00000066136	1004
ENSG00000117013	13
ENSG00000179862	86
ENSG00000171793	402
ENSG00000171790	3
ENSG00000010803	400
ENSG00000204060	4
ENSG00000252563	0
ENSG00000127129	3
ENSG00000127124	1012
ENSG00000044012	0
ENSG00000197273	0
ENSG00000198815	2958
ENSG00000177181	32
ENSG00000066185	1
ENSG00000127125	890
ENSG00000186409	88
ENSG00000171960	364
ENSG00000065978	5946
ENSG00000164007	0
ENSG00000117385	937
ENSG00000164008	252
ENSG00000177868	288
ENSG00000164010	277
ENSG00000164011	155
ENSG00000117394	1642
ENSG00000186973	2
ENSG00000117395	577
ENSG00000243710	2
ENSG00000199240	0
ENSG00000179178	0
ENSG00000253313	1
ENSG00000066056	66
ENSG00000117400	1
ENSG00000117399	209
ENSG00000066322	1047
ENSG00000159479	542
ENSG00000198198	3610
ENSG00000178922	231
ENSG00000142949	23
ENSG00000066135	1015
ENSG00000126091	168
ENSG00000117407	4
ENSG00000117408	590
ENSG00000132768	572
ENSG00000117410	1127
ENSG00000117411	96
ENSG00000159214	53
ENSG00000196517	8
ENSG00000171872	0
ENSG00000178028	2091
ENSG00000117419	466
ENSG00000187147	2033
ENSG00000126106	33
ENSG00000198520	431
ENSG00000142945	181
ENSG00000142937	17156
ENSG00000142959	61
ENSG00000173846	1361
ENSG00000188396	1
ENSG00000222009	154
ENSG00000117425	42
ENSG00000070785	219
ENSG00000253039	0
ENSG00000126107	1672
ENSG00000126088	981
ENSG00000162415	99
ENSG00000186603	40
ENSG00000132781	624
ENSG00000132773	703
ENSG00000070759	208
ENSG00000280670	99
ENSG00000132763	66
ENSG00000117450	2539
ENSG00000117448	816
ENSG00000132780	1689
ENSG00000159588	98
ENSG00000159592	3315
ENSG00000159596	310
ENSG00000197429	321
ENSG00000086015	399
ENSG00000117461	133
ENSG00000278139	48
ENSG00000117472	3
ENSG00000250719	0
ENSG00000085998	1229
ENSG00000171357	1
ENSG00000085999	49
ENSG00000132128	1160
ENSG00000173660	1505
ENSG00000117481	707
ENSG00000117480	82
ENSG00000197587	0
ENSG00000162456	0
ENSG00000079277	1285
ENSG00000142961	597
ENSG00000123472	954
ENSG00000186118	1
ENSG00000159658	4134
ENSG00000142973	0
ENSG00000187048	0
ENSG00000186377	0
ENSG00000186160	0
ENSG00000162365	0
ENSG00000162366	0
ENSG00000162367	0
ENSG00000123473	270
ENSG00000162368	4693
ENSG00000186790	0
ENSG00000186564	18
ENSG00000269113	0
ENSG00000279096	0
ENSG00000117834	0
ENSG00000279214	0
ENSG00000132122	12
ENSG00000186094	1
ENSG00000162373	37
ENSG00000162374	0
ENSG00000142700	0
ENSG00000185104	898
ENSG00000123080	331
ENSG00000204006	0
ENSG00000123091	1664
ENSG00000085831	0
ENSG00000085832	3254
ENSG00000117859	1460
ENSG00000078618	4387
ENSG00000169213	0
ENSG00000200839	0
ENSG00000117862	1134
ENSG00000198841	401
ENSG00000134717	649
ENSG00000157077	19
ENSG00000154222	2259
ENSG00000085840	127
ENSG00000134748	1725
ENSG00000134744	3288
ENSG00000116157	188
ENSG00000182183	154
ENSG00000162377	143
ENSG00000162378	482
ENSG00000203995	0
ENSG00000121310	1706
ENSG00000116171	1814
ENSG00000279054	0
ENSG00000174348	0
ENSG00000162383	0
ENSG00000157184	282
ENSG00000162384	537
ENSG00000162385	631
ENSG00000157193	1698
ENSG00000143006	0
ENSG00000174332	0
ENSG00000058804	458
ENSG00000058799	473
ENSG00000211452	0
ENSG00000081870	912
ENSG00000116212	352
ENSG00000203985	0
ENSG00000116209	2792
ENSG00000116205	658
ENSG00000157211	1
ENSG00000256407	72
ENSG00000215883	223
ENSG00000116221	757
ENSG00000157216	1172
ENSG00000162390	9
ENSG00000162391	0
ENSG00000184313	0
ENSG00000271723	336
ENSG00000243725	347
ENSG00000162396	33
ENSG00000006555	269
ENSG00000162398	4
ENSG00000116133	612
ENSG00000143001	0
ENSG00000162399	1
ENSG00000169174	0
ENSG00000162402	4650
ENSG00000162407	3
ENSG00000162409	4
ENSG00000187889	0
ENSG00000157131	0
ENSG00000021852	0
ENSG00000173406	107
ENSG00000162600	545
ENSG00000184292	0
ENSG00000162601	4299
ENSG00000177606	4463
ENSG00000224609	0
ENSG00000172456	44
ENSG00000134709	131
ENSG00000134716	0
ENSG00000162598	0
ENSG00000162599	190
ENSG00000237853	0
ENSG00000162604	787
ENSG00000132849	647
ENSG00000240563	0
ENSG00000132854	0
ENSG00000162607	1801
ENSG00000116641	209
ENSG00000132855	0
ENSG00000125703	209
ENSG00000252259	0
ENSG00000187140	0
ENSG00000088035	635
ENSG00000142856	332
ENSG00000203965	193
ENSG00000079739	625
ENSG00000185483	0
ENSG00000177414	0
ENSG00000158966	0
ENSG00000162437	31
ENSG00000162434	11867
ENSG00000162433	377
ENSG00000116675	64
ENSG00000213625	1425
ENSG00000116678	171
ENSG00000184588	908
ENSG00000118473	0
ENSG00000152760	0
ENSG00000172410	0
ENSG00000152763	14
ENSG00000198160	2803
ENSG00000116704	958
ENSG00000203963	0
ENSG00000162594	4
ENSG00000081985	277
ENSG00000281152	173
ENSG00000142864	4018
ENSG00000116717	999
ENSG00000172380	6
ENSG00000162595	0
ENSG00000116729	5
ENSG00000116745	0
ENSG00000024526	69
ENSG00000033122	4
ENSG00000066557	501
ENSG00000116754	11493
ENSG00000118454	1124
ENSG00000197568	72
ENSG00000279230	0
ENSG00000116761	79
ENSG00000050628	8
ENSG00000132485	5749
ENSG00000172260	0
ENSG00000200601	0
ENSG00000162620	9
ENSG00000254685	184
ENSG00000259030	74
ENSG00000116783	22
ENSG00000162621	0
ENSG00000178965	0
ENSG00000116791	533
ENSG00000162623	604
ENSG00000162624	0
ENSG00000137968	136
ENSG00000117054	871
ENSG00000137955	3903
ENSG00000057468	7
ENSG00000154007	0
ENSG00000184005	1
ENSG00000117069	0
ENSG00000142892	713
ENSG00000154027	24
ENSG00000036549	1035
ENSG00000251785	0
ENSG00000077254	2213
ENSG00000180488	694
ENSG00000222849	1
ENSG00000162614	14
ENSG00000162613	5511
ENSG00000162616	232
ENSG00000137960	2
ENSG00000202263	0
ENSG00000122420	1
ENSG00000212308	0
ENSG00000137959	117
ENSG00000137965	408
ENSG00000162618	0
ENSG00000117114	3
ENSG00000137941	25
ENSG00000142875	2934
ENSG00000203943	0
ENSG00000137976	0
ENSG00000117133	906
ENSG00000174021	1048
ENSG00000117151	1019
ENSG00000117155	215
ENSG00000171517	2
ENSG00000153898	1290
ENSG00000162643	37
ENSG00000055732	6
ENSG00000097096	51
ENSG00000162642	684
ENSG00000142867	432
ENSG00000153904	2
ENSG00000142871	1
ENSG00000117174	774
ENSG00000171502	0
ENSG00000201620	0
ENSG00000122417	2023
ENSG00000137975	1
ENSG00000016490	0
ENSG00000016602	0
ENSG00000097033	3343
ENSG00000183291	2875
ENSG00000153936	817
ENSG00000267561	170
ENSG00000143013	926
ENSG00000199318	0
ENSG00000065243	1984
ENSG00000137947	746
ENSG00000137944	756
ENSG00000213516	1154
ENSG00000117226	1221
ENSG00000117228	1493
ENSG00000162645	6275
ENSG00000213512	20
ENSG00000162654	3344
ENSG00000154451	5590
ENSG00000183347	15
ENSG00000197147	862
ENSG00000171488	2525
ENSG00000271949	180
ENSG00000171492	982
ENSG00000162664	2125
ENSG00000143032	0
ENSG00000122482	1052
ENSG00000162669	1
ENSG00000097046	510
ENSG00000069702	1929
ENSG00000137948	3
ENSG00000172031	1
ENSG00000230667	0
ENSG00000189195	25
ENSG00000069712	106
ENSG00000203910	0
ENSG00000174842	546
ENSG00000122484	1529
ENSG00000162676	2477
ENSG00000067208	81
ENSG00000122406	18003
ENSG00000154511	212
ENSG00000143033	907
ENSG00000117500	2308
ENSG00000122483	382
ENSG00000117505	3344
ENSG00000137942	3
ENSG00000212601	0
ENSG00000137936	22
ENSG00000067334	1649
ENSG00000023909	659
ENSG00000198691	8
ENSG00000137962	3
ENSG00000117528	652
ENSG00000117525	1
ENSG00000143036	13
ENSG00000237416	0
ENSG00000117519	27
ENSG00000172339	37
ENSG00000152078	0
ENSG00000271092	301
ENSG00000122481	381
ENSG00000117569	906
ENSG00000188641	858
ENSG00000162627	1
ENSG00000117598	0
ENSG00000117600	0
ENSG00000099260	0
ENSG00000156869	21
ENSG00000162688	1043
ENSG00000117620	1001
ENSG00000156875	1659
ENSG00000156876	263
ENSG00000122435	726
ENSG00000122477	36
ENSG00000137992	573
ENSG00000137996	1226
ENSG00000079335	1140
ENSG00000181656	0
ENSG00000162692	594
ENSG00000162694	129
ENSG00000162695	1541
ENSG00000117543	376
ENSG00000170989	784
ENSG00000118733	0
ENSG00000060718	0
ENSG00000185946	2313
ENSG00000240038	1251
ENSG00000243480	1
ENSG00000237763	0
ENSG00000174876	0
ENSG00000187733	0
ENSG00000198890	258
ENSG00000162631	0
ENSG00000134215	149
ENSG00000085491	739
ENSG00000196427	0
ENSG00000186086	1
ENSG00000162636	1657
ENSG00000162639	722
ENSG00000134186	4675
ENSG00000143107	18
ENSG00000116266	1574
ENSG00000162641	0
ENSG00000274068	11
ENSG00000121957	170
ENSG00000121940	749
ENSG00000085433	407
ENSG00000197780	295
ENSG00000215717	1658
ENSG00000179902	0
ENSG00000116299	624
ENSG00000031698	2364
ENSG00000143126	362
ENSG00000134222	46
ENSG00000221986	0
ENSG00000134243	53
ENSG00000143106	1943
ENSG00000143028	5
ENSG00000162650	504
ENSG00000174151	949
ENSG00000181754	135
ENSG00000156097	3
ENSG00000065135	1676
ENSG00000134183	0
ENSG00000116337	1606
ENSG00000168765	106
ENSG00000213366	257
ENSG00000134184	0
ENSG00000134201	0
ENSG00000134202	96
ENSG00000198758	0
ENSG00000184371	2746
ENSG00000168710	1629
ENSG00000143093	1458
ENSG00000156150	0
ENSG00000186150	0
ENSG00000197106	0
ENSG00000116396	381
ENSG00000162775	1202
ENSG00000224699	1
ENSG00000168679	6
ENSG00000134248	1042
ENSG00000143125	0
ENSG00000143105	0
ENSG00000177301	35
ENSG00000177272	568
ENSG00000143119	6653
ENSG00000121931	387
ENSG00000252760	0
ENSG00000156171	1034
ENSG00000134255	890
ENSG00000162777	2922
ENSG00000064886	141
ENSG00000134216	0
ENSG00000173947	3
ENSG00000085465	95
ENSG00000116455	629
ENSG00000116459	1914
ENSG00000143110	200
ENSG00000121933	6
ENSG00000116473	3790
ENSG00000197852	63
ENSG00000064703	571
ENSG00000171385	0
ENSG00000143079	24
ENSG00000134245	6
ENSG00000007341	277
ENSG00000116489	5428
ENSG00000155363	1744
ENSG00000155366	894
ENSG00000271810	434
ENSG00000155367	3
ENSG00000184599	1
ENSG00000155380	877
ENSG00000198799	1159
ENSG00000081026	136
ENSG00000116793	645
ENSG00000081019	1329
ENSG00000134242	3995
ENSG00000188761	48
ENSG00000134262	1600
ENSG00000118655	171
ENSG00000163349	5470
ENSG00000116774	0
ENSG00000134207	0
ENSG00000197323	3455
ENSG00000116752	726
ENSG00000175984	61
ENSG00000116748	1
ENSG00000213281	2713
ENSG00000009307	12188
ENSG00000052723	1184
ENSG00000198765	0
ENSG00000134200	0
ENSG00000134198	32
ENSG00000134259	0
ENSG00000173218	355
ENSG00000118729	0
ENSG00000177551	0
ENSG00000163393	58
ENSG00000173212	0
ENSG00000163399	5879
ENSG00000203865	16
ENSG00000116815	944
ENSG00000143061	8
ENSG00000203864	0
ENSG00000116824	12417
ENSG00000134247	26
ENSG00000252510	0
ENSG00000134256	662
ENSG00000116830	926
ENSG00000134253	11
ENSG00000134258	0
ENSG00000198162	2645
ENSG00000183508	1790
ENSG00000196505	549
ENSG00000065183	709
ENSG00000155761	0
ENSG00000222209	0
ENSG00000092607	0
ENSG00000116874	93
ENSG00000116882	0
ENSG00000203859	0
ENSG00000203857	0
ENSG00000143067	1
ENSG00000092621	313
ENSG00000134240	0
ENSG00000134193	71
ENSG00000134249	0
ENSG00000134250	3683
ENSG00000265808	1662
ENSG00000278882	99
ENSG00000273136	728
ENSG00000263353	0
ENSG00000281741	4
ENSG00000198019	0
ENSG00000188610	23
ENSG00000171943	229
ENSG00000252830	0
ENSG00000273213	1
ENSG00000203818	1
ENSG00000263513	9
ENSG00000276442	0
ENSG00000271567	0
ENSG00000266338	1289
ENSG00000279782	0
ENSG00000222854	0
ENSG00000196369	65
ENSG00000215784	5
ENSG00000272419	109
ENSG00000281571	39
ENSG00000256374	0
ENSG00000162825	94
ENSG00000117262	145
ENSG00000174827	6
ENSG00000117281	45
ENSG00000265491	2434
ENSG00000186141	596
ENSG00000186364	130
ENSG00000131788	1163
ENSG00000198483	29
ENSG00000143127	40
ENSG00000131779	558
ENSG00000265241	2443
ENSG00000280778	365
ENSG00000271601	2283
ENSG00000272031	84
ENSG00000121851	931
ENSG00000265972	17548
ENSG00000168509	0
ENSG00000271425	157
ENSG00000213240	43
ENSG00000264343	25
ENSG00000270339	1
ENSG00000274408	0
ENSG00000268043	1223
ENSG00000131791	1126
ENSG00000273071	57
ENSG00000131781	32
ENSG00000131778	1565
ENSG00000116128	505
ENSG00000162836	734
ENSG00000265107	0
ENSG00000121634	0
ENSG00000188092	203
ENSG00000263956	661
ENSG00000238765	0
ENSG00000280649	87
ENSG00000236334	0
ENSG00000270629	203
ENSG00000178104	3039
ENSG00000269713	423
ENSG00000271383	3474
ENSG00000263464	1
ENSG00000272058	0
ENSG00000150337	0
ENSG00000203814	10
ENSG00000183598	2
ENSG00000270882	0
ENSG00000203811	0
ENSG00000203812	0
ENSG00000184678	230
ENSG00000272196	0
ENSG00000203852	0
ENSG00000270276	0
ENSG00000184260	8
ENSG00000184270	0
ENSG00000178096	113
ENSG00000159164	411
ENSG00000143368	1525
ENSG00000014914	46
ENSG00000264522	618
ENSG00000136631	773
ENSG00000023902	3208
ENSG00000143401	3006
ENSG00000118298	1
ENSG00000117362	2774
ENSG00000118292	62
ENSG00000159208	12
ENSG00000266472	954
ENSG00000278939	0
ENSG00000117360	1625
ENSG00000163125	2045
ENSG00000143374	800
ENSG00000143369	12
ENSG00000143382	5
ENSG00000203804	16
ENSG00000143384	18471
ENSG00000143420	2781
ENSG00000143457	287
ENSG00000143452	2
ENSG00000163131	3160
ENSG00000143387	473
ENSG00000143437	1989
ENSG00000143379	1368
ENSG00000143418	2640
ENSG00000143412	3
ENSG00000143409	132
ENSG00000143363	484
ENSG00000163141	45
ENSG00000143443	21
ENSG00000197622	8024
ENSG00000213190	153
ENSG00000143458	1666
ENSG00000143434	93
ENSG00000163154	106
ENSG00000163156	614
ENSG00000163155	23
ENSG00000163157	86
ENSG00000163159	704
ENSG00000143398	1247
ENSG00000159352	1968
ENSG00000143373	1170
ENSG00000143393	2269
ENSG00000143390	2455
ENSG00000143416	0
ENSG00000159377	3656
ENSG00000143442	2589
ENSG00000143375	2
ENSG00000143367	50
ENSG00000143376	716
ENSG00000159409	0
ENSG00000178796	0
ENSG00000143436	1190
ENSG00000143450	4
ENSG00000182134	281
ENSG00000213171	4
ENSG00000143365	54
ENSG00000225556	13
ENSG00000196407	0
ENSG00000159445	999
