Identifier	matchCounts
ENSG00000117245	0
ENSG00000189410	1
ENSG00000127483	5811
ENSG00000075151	1733
ENSG00000117298	1071
ENSG00000142794	69
ENSG00000162551	2
ENSG00000076864	11
ENSG00000090686	1742
ENSG00000187942	1
ENSG00000142798	100
ENSG00000219073	0
ENSG00000142789	0
ENSG00000070831	6018
ENSG00000162552	0
ENSG00000184677	2132
ENSG00000070886	1
ENSG00000173372	0
ENSG00000159189	0
ENSG00000173369	0
ENSG00000133216	2
ENSG00000215906	0
ENSG00000227868	0
ENSG00000004487	1440
ENSG00000169641	696
ENSG00000179546	0
ENSG00000125944	4422
ENSG00000125945	124
ENSG00000204219	54
ENSG00000088280	14
ENSG00000007968	694
ENSG00000117318	76
ENSG00000197880	7
ENSG00000142676	23438
ENSG00000011007	1278
ENSG00000057757	908
ENSG00000011009	1233
ENSG00000117308	167
ENSG00000117305	458
ENSG00000179163	222
ENSG00000188822	25
ENSG00000189266	2481
ENSG00000188529	4560
ENSG00000142661	0
ENSG00000142677	0
ENSG00000185436	138
ENSG00000158055	0
ENSG00000001460	67
ENSG00000001461	871
ENSG00000117602	2166
ENSG00000184454	0
ENSG00000133226	2945
ENSG00000169504	310
ENSG00000020633	5839
ENSG00000117614	1388
ENSG00000117616	3894
ENSG00000187010	0
ENSG00000183726	2408
ENSG00000188672	2
ENSG00000204178	586
ENSG00000157978	554
ENSG00000117643	924
ENSG00000162430	622
ENSG00000255054	263
ENSG00000117640	1125
ENSG00000127423	63
ENSG00000182749	100
ENSG00000117632	5038
ENSG00000158006	382
ENSG00000158008	0
ENSG00000158014	0
ENSG00000158022	0
ENSG00000175087	302
ENSG00000197245	0
ENSG00000142684	171
ENSG00000142675	20
ENSG00000188782	0
ENSG00000130695	655
ENSG00000142669	12804
ENSG00000158062	877
ENSG00000169442	14886
ENSG00000176092	98
ENSG00000176083	90
ENSG00000131914	0
ENSG00000117682	600
ENSG00000198830	5885
ENSG00000117676	4349
ENSG00000117713	3171
ENSG00000060642	181
ENSG00000204160	1740
ENSG00000175793	8
ENSG00000142751	922
ENSG00000198746	418
ENSG00000090273	1561
ENSG00000131910	0
ENSG00000175707	0
ENSG00000253368	4
ENSG00000158246	0
ENSG00000280403	0
ENSG00000090020	827
ENSG00000142784	1800
ENSG00000186501	798
ENSG00000142765	1645
ENSG00000142733	90
ENSG00000142748	0
ENSG00000174950	0
ENSG00000181773	4
ENSG00000158195	3636
ENSG00000126705	414
ENSG00000000938	243
ENSG00000126709	672
ENSG00000009780	276
ENSG00000117758	404
ENSG00000117751	1259
ENSG00000278868	0
ENSG00000130775	255
ENSG00000117748	1552
ENSG00000130768	2
ENSG00000158156	155
ENSG00000158161	566
ENSG00000169403	7
ENSG00000126698	2505
ENSG00000130770	1266
ENSG00000130766	545
ENSG00000130772	213
ENSG00000204138	778
ENSG00000180198	1273
ENSG00000180098	481
ENSG00000120656	448
ENSG00000188060	0
ENSG00000162419	753
ENSG00000198492	1482
ENSG00000116329	1
ENSG00000159023	5078
ENSG00000253304	2
ENSG00000116350	2304
ENSG00000116353	169
ENSG00000060656	13
ENSG00000162510	10
ENSG00000162511	24667
ENSG00000162512	10
ENSG00000134644	1399
ENSG00000084628	1
ENSG00000060688	918
ENSG00000121766	517
ENSG00000121769	0
ENSG00000168528	4
ENSG00000279468	0
ENSG00000142910	0
ENSG00000121764	0
ENSG00000162517	938
ENSG00000084636	1
ENSG00000121753	10
ENSG00000134668	1
ENSG00000184007	10831
ENSG00000121774	4651
ENSG00000121775	372
ENSG00000025800	1427
ENSG00000084652	2297
ENSG00000160050	227
ENSG00000160051	69
ENSG00000222046	1
ENSG00000160055	157
ENSG00000084623	3000
ENSG00000183615	13
ENSG00000182866	11332
ENSG00000116478	4097
ENSG00000175130	283
ENSG00000162526	4
ENSG00000225828	384
ENSG00000160058	1041
ENSG00000254553	1
ENSG00000273274	2
ENSG00000160062	2
ENSG00000176261	526
ENSG00000162521	4681
ENSG00000162520	2
ENSG00000162522	25
ENSG00000134684	4921
ENSG00000116497	2003
ENSG00000160097	2
ENSG00000121905	1
ENSG00000121900	2
ENSG00000116514	1176
ENSG00000278966	0
ENSG00000004455	2659
ENSG00000142920	107
ENSG00000116525	386
ENSG00000160094	506
ENSG00000184389	0
ENSG00000134686	923
ENSG00000121903	13
ENSG00000121904	0
ENSG00000176256	0
ENSG00000201148	0
ENSG00000142698	0
ENSG00000163866	950
ENSG00000189280	0
ENSG00000189433	0
ENSG00000188910	0
ENSG00000187513	0
ENSG00000116544	30
ENSG00000271741	980
ENSG00000243749	349
ENSG00000163867	1071
ENSG00000197056	161
ENSG00000116560	9622
ENSG00000146463	778
ENSG00000142687	1668
ENSG00000020129	853
ENSG00000116819	23
ENSG00000126067	2387
ENSG00000142686	615
ENSG00000092853	553
ENSG00000134698	1386
ENSG00000092847	1142
ENSG00000126070	851
ENSG00000092850	3
ENSG00000116863	395
ENSG00000171812	0
ENSG00000054116	992
ENSG00000116871	4387
ENSG00000054118	4028
ENSG00000214193	186
ENSG00000142694	299
ENSG00000196182	1268
ENSG00000181817	437
ENSG00000116885	11
ENSG00000116898	883
ENSG00000119535	0
ENSG00000163873	0
ENSG00000252368	0
ENSG00000163874	1060
ENSG00000163875	1429
ENSG00000163877	495
ENSG00000163879	5
ENSG00000134697	1073
ENSG00000169218	0
ENSG00000116922	196
ENSG00000134690	837
ENSG00000183317	1
ENSG00000185090	65
ENSG00000196449	423
ENSG00000197982	330
ENSG00000188786	421
ENSG00000204084	1739
ENSG00000183431	2142
ENSG00000183386	354
ENSG00000183520	494
ENSG00000185668	26
ENSG00000116954	760
ENSG00000273637	560
ENSG00000214114	586
ENSG00000274944	192
ENSG00000131233	0
ENSG00000158315	0
ENSG00000174574	1651
ENSG00000168653	1434
ENSG00000127603	10132
ENSG00000222378	0
ENSG00000183682	2
ENSG00000090621	2698
ENSG00000163909	1
ENSG00000116981	1
ENSG00000116983	10
ENSG00000084072	1440
ENSG00000116985	3
ENSG00000198754	1
ENSG00000043514	292
ENSG00000116990	2
ENSG00000168389	41
ENSG00000131236	12500
ENSG00000131238	2589
ENSG00000117000	1016
ENSG00000188800	0
ENSG00000084073	971
ENSG00000049089	666
ENSG00000084070	5322
ENSG00000187801	45
ENSG00000187815	33
ENSG00000164002	295
ENSG00000117010	86
ENSG00000117016	94
ENSG00000066136	1070
ENSG00000117013	19
ENSG00000179862	79
ENSG00000171793	885
ENSG00000171790	2
ENSG00000010803	221
ENSG00000204060	2
ENSG00000252563	0
ENSG00000127129	0
ENSG00000127124	974
ENSG00000044012	0
ENSG00000197273	1
ENSG00000198815	1848
ENSG00000177181	27
ENSG00000066185	5
ENSG00000127125	680
ENSG00000186409	35
ENSG00000171960	468
ENSG00000065978	8034
ENSG00000164007	0
ENSG00000117385	745
ENSG00000164008	198
ENSG00000177868	231
ENSG00000164010	209
ENSG00000164011	97
ENSG00000117394	1443
ENSG00000186973	0
ENSG00000117395	786
ENSG00000243710	7
ENSG00000199240	0
ENSG00000179178	0
ENSG00000253313	0
ENSG00000066056	200
ENSG00000117400	2
ENSG00000117399	881
ENSG00000066322	1008
ENSG00000159479	487
ENSG00000198198	1887
ENSG00000178922	80
ENSG00000142949	76
ENSG00000066135	928
ENSG00000126091	171
ENSG00000117407	0
ENSG00000117408	718
ENSG00000132768	772
ENSG00000117410	1172
ENSG00000117411	173
ENSG00000159214	27
ENSG00000196517	8
ENSG00000171872	0
ENSG00000178028	1574
ENSG00000117419	526
ENSG00000187147	1999
ENSG00000126106	40
ENSG00000198520	932
ENSG00000142945	850
ENSG00000142937	19755
ENSG00000142959	26
ENSG00000173846	692
ENSG00000188396	4
ENSG00000222009	51
ENSG00000117425	22
ENSG00000070785	239
ENSG00000253039	0
ENSG00000126107	1253
ENSG00000126088	1057
ENSG00000162415	42
ENSG00000186603	99
ENSG00000132781	573
ENSG00000132773	599
ENSG00000070759	161
ENSG00000280670	161
ENSG00000132763	63
ENSG00000117450	3224
ENSG00000117448	1386
ENSG00000132780	2682
ENSG00000159588	62
ENSG00000159592	2699
ENSG00000159596	344
ENSG00000197429	200
ENSG00000086015	480
ENSG00000117461	170
ENSG00000278139	47
ENSG00000117472	3
ENSG00000250719	0
ENSG00000085998	932
ENSG00000171357	1
ENSG00000085999	327
ENSG00000132128	1150
ENSG00000173660	1978
ENSG00000117481	414
ENSG00000117480	57
ENSG00000197587	3
ENSG00000162456	0
ENSG00000079277	1154
ENSG00000142961	727
ENSG00000123472	1000
ENSG00000186118	0
ENSG00000159658	3388
ENSG00000142973	0
ENSG00000187048	0
ENSG00000186377	2
ENSG00000186160	0
ENSG00000162365	0
ENSG00000162366	0
ENSG00000162367	0
ENSG00000123473	585
ENSG00000162368	3446
ENSG00000186790	0
ENSG00000186564	3
ENSG00000269113	0
ENSG00000279096	0
ENSG00000117834	0
ENSG00000279214	0
ENSG00000132122	0
ENSG00000186094	1
ENSG00000162373	47
ENSG00000162374	0
ENSG00000142700	0
ENSG00000185104	1129
ENSG00000123080	649
ENSG00000204006	0
ENSG00000123091	826
ENSG00000085831	0
ENSG00000085832	2094
ENSG00000117859	1296
ENSG00000078618	3804
ENSG00000169213	2
ENSG00000200839	0
ENSG00000117862	983
ENSG00000198841	343
ENSG00000134717	701
ENSG00000157077	29
ENSG00000154222	1531
ENSG00000085840	456
ENSG00000134748	1587
ENSG00000134744	1315
ENSG00000116157	329
ENSG00000182183	121
ENSG00000162377	187
ENSG00000162378	226
ENSG00000203995	8
ENSG00000121310	1044
ENSG00000116171	1610
ENSG00000279054	0
ENSG00000174348	2
ENSG00000162383	0
ENSG00000157184	333
ENSG00000162384	489
ENSG00000162385	721
ENSG00000157193	1026
ENSG00000143006	0
ENSG00000174332	0
ENSG00000058804	591
ENSG00000058799	429
ENSG00000211452	0
ENSG00000081870	782
ENSG00000116212	344
ENSG00000203985	0
ENSG00000116209	2336
ENSG00000116205	392
ENSG00000157211	0
ENSG00000256407	50
ENSG00000215883	161
ENSG00000116221	1269
ENSG00000157216	1446
ENSG00000162390	4
ENSG00000162391	0
ENSG00000184313	1
ENSG00000271723	444
ENSG00000243725	448
ENSG00000162396	23
ENSG00000006555	131
ENSG00000162398	1
ENSG00000116133	1707
ENSG00000143001	0
ENSG00000162399	0
ENSG00000169174	0
ENSG00000162402	2085
ENSG00000162407	2
ENSG00000162409	11
ENSG00000187889	0
ENSG00000157131	0
ENSG00000021852	0
ENSG00000173406	105
ENSG00000162600	422
ENSG00000184292	0
ENSG00000162601	1970
ENSG00000177606	3065
ENSG00000224609	0
ENSG00000172456	88
ENSG00000134709	50
ENSG00000134716	4
ENSG00000162598	0
ENSG00000162599	22
ENSG00000237853	0
ENSG00000162604	502
ENSG00000132849	257
ENSG00000240563	0
ENSG00000132854	0
ENSG00000162607	1964
ENSG00000116641	101
ENSG00000132855	0
ENSG00000125703	147
ENSG00000252259	0
ENSG00000187140	0
ENSG00000088035	372
ENSG00000142856	372
ENSG00000203965	137
ENSG00000079739	692
ENSG00000185483	0
ENSG00000177414	0
ENSG00000158966	8
ENSG00000162437	18
ENSG00000162434	9714
ENSG00000162433	305
ENSG00000116675	46
ENSG00000213625	678
ENSG00000116678	69
ENSG00000184588	902
ENSG00000118473	0
ENSG00000152760	0
ENSG00000172410	0
ENSG00000152763	11
ENSG00000198160	1447
ENSG00000116704	746
ENSG00000203963	0
ENSG00000162594	25
ENSG00000081985	1247
ENSG00000281152	736
ENSG00000142864	5168
ENSG00000116717	377
ENSG00000172380	22
ENSG00000162595	0
ENSG00000116729	27
ENSG00000116745	0
ENSG00000024526	217
ENSG00000033122	0
ENSG00000066557	348
ENSG00000116754	6693
ENSG00000118454	722
ENSG00000197568	95
ENSG00000279230	0
ENSG00000116761	25
ENSG00000050628	15
ENSG00000132485	3296
ENSG00000172260	0
ENSG00000200601	0
ENSG00000162620	22
ENSG00000254685	112
ENSG00000259030	39
ENSG00000116783	10
ENSG00000162621	0
ENSG00000178965	2
ENSG00000116791	381
ENSG00000162623	610
ENSG00000162624	1
ENSG00000137968	26
ENSG00000117054	943
ENSG00000137955	2162
ENSG00000057468	4
ENSG00000154007	0
ENSG00000184005	0
ENSG00000117069	0
ENSG00000142892	511
ENSG00000154027	4
ENSG00000036549	770
ENSG00000251785	0
ENSG00000077254	1269
ENSG00000180488	321
ENSG00000222849	2
ENSG00000162614	13
ENSG00000162613	3518
ENSG00000162616	104
ENSG00000137960	1
ENSG00000202263	0
ENSG00000122420	0
ENSG00000212308	0
ENSG00000137959	132
ENSG00000137965	310
ENSG00000162618	0
ENSG00000117114	17
ENSG00000137941	21
ENSG00000142875	2630
ENSG00000203943	1
ENSG00000137976	0
ENSG00000117133	801
ENSG00000174021	1096
ENSG00000117151	608
ENSG00000117155	125
ENSG00000171517	3
ENSG00000153898	1194
ENSG00000162643	71
ENSG00000055732	39
ENSG00000097096	17
ENSG00000162642	392
ENSG00000142867	345
ENSG00000153904	5
ENSG00000142871	15
ENSG00000117174	661
ENSG00000171502	0
ENSG00000201620	0
ENSG00000122417	876
ENSG00000137975	1
ENSG00000016490	0
ENSG00000016602	0
ENSG00000097033	1750
ENSG00000183291	2390
ENSG00000153936	731
ENSG00000267561	146
ENSG00000143013	635
ENSG00000199318	0
ENSG00000065243	898
ENSG00000137947	613
ENSG00000137944	814
ENSG00000213516	788
ENSG00000117226	923
ENSG00000117228	1734
ENSG00000162645	5419
ENSG00000213512	40
ENSG00000162654	5412
ENSG00000154451	16334
ENSG00000183347	32
ENSG00000197147	384
ENSG00000171488	2129
ENSG00000271949	197
ENSG00000171492	1337
ENSG00000162664	1090
ENSG00000143032	1
ENSG00000122482	597
ENSG00000162669	0
ENSG00000097046	423
ENSG00000069702	669
ENSG00000137948	0
ENSG00000172031	1
ENSG00000230667	2
ENSG00000189195	2
ENSG00000069712	23
ENSG00000203910	0
ENSG00000174842	349
ENSG00000122484	644
ENSG00000162676	2109
ENSG00000067208	115
ENSG00000122406	18121
ENSG00000154511	107
ENSG00000143033	906
ENSG00000117500	1192
ENSG00000122483	306
ENSG00000117505	2632
ENSG00000137942	16
ENSG00000212601	0
ENSG00000137936	15
ENSG00000067334	1530
ENSG00000023909	348
ENSG00000198691	6
ENSG00000137962	16
ENSG00000117528	468
ENSG00000117525	1
ENSG00000143036	3
ENSG00000237416	0
ENSG00000117519	56
ENSG00000172339	38
ENSG00000152078	0
ENSG00000271092	236
ENSG00000122481	280
ENSG00000117569	433
ENSG00000188641	1019
ENSG00000162627	9
ENSG00000117598	0
ENSG00000117600	0
ENSG00000099260	0
ENSG00000156869	16
ENSG00000162688	648
ENSG00000117620	486
ENSG00000156875	1224
ENSG00000156876	220
ENSG00000122435	332
ENSG00000122477	27
ENSG00000137992	353
ENSG00000137996	1107
ENSG00000079335	821
ENSG00000181656	3
ENSG00000162692	149
ENSG00000162694	174
ENSG00000162695	770
ENSG00000117543	538
ENSG00000170989	864
ENSG00000118733	0
ENSG00000060718	0
ENSG00000185946	1104
ENSG00000240038	610
ENSG00000243480	0
ENSG00000237763	0
ENSG00000174876	0
ENSG00000187733	0
ENSG00000198890	277
ENSG00000162631	1
ENSG00000134215	237
ENSG00000085491	477
ENSG00000196427	0
ENSG00000186086	0
ENSG00000162636	774
ENSG00000162639	796
ENSG00000134186	3012
ENSG00000143107	4
ENSG00000116266	901
ENSG00000162641	2
ENSG00000274068	1
ENSG00000121957	267
ENSG00000121940	295
ENSG00000085433	179
ENSG00000197780	217
ENSG00000215717	1058
ENSG00000179902	0
ENSG00000116299	743
ENSG00000031698	2320
ENSG00000143126	228
ENSG00000134222	123
ENSG00000221986	0
ENSG00000134243	98
ENSG00000143106	2292
ENSG00000143028	2
ENSG00000162650	427
ENSG00000174151	784
ENSG00000181754	79
ENSG00000156097	5
ENSG00000065135	1604
ENSG00000134183	0
ENSG00000116337	1425
ENSG00000168765	309
ENSG00000213366	276
ENSG00000134184	1
ENSG00000134201	0
ENSG00000134202	57
ENSG00000198758	0
ENSG00000184371	2339
ENSG00000168710	1428
ENSG00000143093	1095
ENSG00000156150	0
ENSG00000186150	0
ENSG00000197106	1
ENSG00000116396	84
ENSG00000162775	906
ENSG00000224699	2
ENSG00000168679	3
ENSG00000134248	988
ENSG00000143125	0
ENSG00000143105	0
ENSG00000177301	38
ENSG00000177272	355
ENSG00000143119	7227
ENSG00000121931	285
ENSG00000252760	0
ENSG00000156171	875
ENSG00000134255	478
ENSG00000162777	2212
ENSG00000064886	272
ENSG00000134216	0
ENSG00000173947	0
ENSG00000085465	41
ENSG00000116455	775
ENSG00000116459	2567
ENSG00000143110	178
ENSG00000121933	3
ENSG00000116473	3197
ENSG00000197852	52
ENSG00000064703	437
ENSG00000171385	1
ENSG00000143079	11
ENSG00000134245	2
ENSG00000007341	211
ENSG00000116489	5059
ENSG00000155363	1746
ENSG00000155366	1844
ENSG00000271810	915
ENSG00000155367	1
ENSG00000184599	0
ENSG00000155380	766
ENSG00000198799	579
ENSG00000081026	55
ENSG00000116793	392
ENSG00000081019	603
ENSG00000134242	3340
ENSG00000188761	28
ENSG00000134262	1180
ENSG00000118655	241
ENSG00000163349	2956
ENSG00000116774	1
ENSG00000134207	0
ENSG00000197323	1642
ENSG00000116752	706
ENSG00000175984	9
ENSG00000116748	1
ENSG00000213281	2807
ENSG00000009307	10067
ENSG00000052723	671
ENSG00000198765	0
ENSG00000134200	0
ENSG00000134198	25
ENSG00000134259	0
ENSG00000173218	256
ENSG00000118729	0
ENSG00000177551	0
ENSG00000163393	48
ENSG00000173212	0
ENSG00000163399	5698
ENSG00000203865	15
ENSG00000116815	704
ENSG00000143061	22
ENSG00000203864	0
ENSG00000116824	12679
ENSG00000134247	72
ENSG00000252510	0
ENSG00000134256	732
ENSG00000116830	752
ENSG00000134253	12
ENSG00000134258	0
ENSG00000198162	1295
ENSG00000183508	905
ENSG00000196505	357
ENSG00000065183	568
ENSG00000155761	0
ENSG00000222209	0
ENSG00000092607	0
ENSG00000116874	186
ENSG00000116882	0
ENSG00000203859	0
ENSG00000203857	0
ENSG00000143067	9
ENSG00000092621	844
ENSG00000134240	0
ENSG00000134193	514
ENSG00000134249	0
ENSG00000134250	3174
ENSG00000265808	1143
ENSG00000278882	12
ENSG00000273136	223
ENSG00000263353	0
ENSG00000281741	0
ENSG00000198019	0
ENSG00000188610	84
ENSG00000171943	220
ENSG00000252830	0
ENSG00000273213	0
ENSG00000203818	0
ENSG00000263513	21
ENSG00000276442	0
ENSG00000271567	0
ENSG00000266338	244
ENSG00000279782	0
ENSG00000222854	0
ENSG00000196369	46
ENSG00000215784	25
ENSG00000272419	108
ENSG00000281571	44
ENSG00000256374	0
ENSG00000162825	29
ENSG00000117262	127
ENSG00000174827	11
ENSG00000117281	114
ENSG00000265491	1668
ENSG00000186141	533
ENSG00000186364	83
ENSG00000131788	850
ENSG00000198483	55
ENSG00000143127	52
ENSG00000131779	618
ENSG00000265241	2173
ENSG00000280778	359
ENSG00000271601	1649
ENSG00000272031	60
ENSG00000121851	925
ENSG00000265972	9064
ENSG00000168509	0
ENSG00000271425	90
ENSG00000213240	24
ENSG00000264343	23
ENSG00000270339	0
ENSG00000274408	0
ENSG00000268043	517
ENSG00000131791	547
ENSG00000273071	50
ENSG00000131781	8
ENSG00000131778	1309
ENSG00000116128	461
ENSG00000162836	444
ENSG00000265107	1
ENSG00000121634	0
ENSG00000188092	133
ENSG00000263956	337
ENSG00000238765	0
ENSG00000280649	77
ENSG00000236334	1
ENSG00000270629	200
ENSG00000178104	1917
ENSG00000269713	220
ENSG00000271383	1220
ENSG00000263464	2
ENSG00000272058	0
ENSG00000150337	0
ENSG00000203814	10
ENSG00000183598	0
ENSG00000270882	1
ENSG00000203811	0
ENSG00000203812	0
ENSG00000184678	177
ENSG00000272196	0
ENSG00000203852	0
ENSG00000270276	0
ENSG00000184260	12
ENSG00000184270	1
ENSG00000178096	106
ENSG00000159164	721
ENSG00000143368	1987
ENSG00000014914	30
ENSG00000264522	364
ENSG00000136631	760
ENSG00000023902	2924
ENSG00000143401	3686
ENSG00000118298	0
ENSG00000117362	3229
ENSG00000118292	44
ENSG00000159208	8
ENSG00000266472	1124
ENSG00000278939	0
ENSG00000117360	1359
ENSG00000163125	1096
ENSG00000143374	722
ENSG00000143369	21
ENSG00000143382	1
ENSG00000203804	14
ENSG00000143384	17115
ENSG00000143420	3381
ENSG00000143457	209
ENSG00000143452	1
ENSG00000163131	2231
ENSG00000143387	331
ENSG00000143437	1623
ENSG00000143379	1171
ENSG00000143418	1992
ENSG00000143412	4
ENSG00000143409	107
ENSG00000143363	326
ENSG00000163141	9
ENSG00000143443	11
ENSG00000197622	6693
ENSG00000213190	115
ENSG00000143458	859
ENSG00000143434	60
ENSG00000163154	216
ENSG00000163156	728
ENSG00000163155	25
ENSG00000163157	88
ENSG00000163159	700
ENSG00000143398	1192
ENSG00000159352	2622
ENSG00000143373	913
ENSG00000143393	2123
ENSG00000143390	3201
ENSG00000143416	0
ENSG00000159377	4150
ENSG00000143442	1425
ENSG00000143375	19
ENSG00000143367	19
ENSG00000143376	403
ENSG00000159409	0
ENSG00000178796	0
ENSG00000143436	1192
ENSG00000143450	9
ENSG00000182134	243
ENSG00000213171	3
ENSG00000143365	56
ENSG00000225556	2
ENSG00000196407	1
ENSG00000159445	382
ENSG00000197747	1281
ENSG00000163191	1650
ENSG00000182898	0
ENSG00000159450	11
