Identifier	matchCounts
ENSG00000189433	0
ENSG00000188910	0
ENSG00000187513	0
ENSG00000116544	20
ENSG00000271741	1188
ENSG00000243749	338
ENSG00000163867	1482
ENSG00000197056	381
ENSG00000116560	15259
ENSG00000146463	1706
ENSG00000142687	2444
ENSG00000020129	1185
ENSG00000116819	92
ENSG00000126067	2562
ENSG00000142686	631
ENSG00000092853	587
ENSG00000134698	2057
ENSG00000092847	2216
ENSG00000126070	1738
ENSG00000092850	4
ENSG00000116863	451
ENSG00000171812	5
ENSG00000054116	942
ENSG00000116871	4329
ENSG00000054118	3795
ENSG00000214193	238
ENSG00000142694	172
ENSG00000196182	1246
ENSG00000181817	442
ENSG00000116885	39
ENSG00000116898	1050
ENSG00000119535	0
ENSG00000163873	0
ENSG00000252368	0
ENSG00000163874	1838
ENSG00000163875	1510
ENSG00000163877	564
ENSG00000163879	10
ENSG00000134697	1472
ENSG00000169218	0
ENSG00000116922	377
ENSG00000134690	484
ENSG00000183317	5
ENSG00000185090	301
ENSG00000196449	558
ENSG00000197982	396
ENSG00000188786	623
ENSG00000204084	1857
ENSG00000183431	2377
ENSG00000183386	236
ENSG00000183520	536
ENSG00000185668	51
ENSG00000116954	670
ENSG00000273637	551
ENSG00000214114	600
ENSG00000274944	221
ENSG00000131233	0
ENSG00000158315	1
ENSG00000174574	2498
ENSG00000168653	1519
ENSG00000127603	19000
ENSG00000222378	0
ENSG00000183682	3
ENSG00000090621	3709
ENSG00000163909	32
ENSG00000116981	2
ENSG00000116983	53
ENSG00000084072	1622
ENSG00000116985	44
ENSG00000198754	5
ENSG00000043514	500
ENSG00000116990	22
ENSG00000168389	63
ENSG00000131236	9225
ENSG00000131238	2490
ENSG00000117000	1708
ENSG00000188800	1
ENSG00000084073	1024
ENSG00000049089	677
ENSG00000084070	4581
ENSG00000187801	72
ENSG00000187815	102
ENSG00000164002	309
ENSG00000117010	96
ENSG00000117016	243
ENSG00000066136	1179
ENSG00000117013	17
ENSG00000179862	73
ENSG00000171793	1253
ENSG00000171790	3
ENSG00000010803	434
ENSG00000204060	10
ENSG00000252563	0
ENSG00000127129	0
ENSG00000127124	1042
ENSG00000044012	0
ENSG00000197273	0
ENSG00000198815	2722
ENSG00000177181	62
ENSG00000066185	4
ENSG00000127125	683
ENSG00000186409	46
ENSG00000171960	552
ENSG00000065978	9850
ENSG00000164007	0
ENSG00000117385	898
ENSG00000164008	229
ENSG00000177868	242
ENSG00000164010	170
ENSG00000164011	146
ENSG00000117394	1359
ENSG00000186973	1
ENSG00000117395	991
ENSG00000243710	2
ENSG00000199240	0
ENSG00000179178	0
ENSG00000253313	3
ENSG00000066056	38
ENSG00000117400	1
ENSG00000117399	800
ENSG00000066322	747
ENSG00000159479	540
ENSG00000198198	3232
ENSG00000178922	204
ENSG00000142949	1219
ENSG00000066135	1279
ENSG00000126091	179
ENSG00000117407	8
ENSG00000117408	832
ENSG00000132768	802
ENSG00000117410	1263
ENSG00000117411	367
ENSG00000159214	70
ENSG00000196517	26
ENSG00000171872	0
ENSG00000178028	2115
ENSG00000117419	741
ENSG00000187147	2160
ENSG00000126106	39
ENSG00000198520	872
ENSG00000142945	395
ENSG00000142937	21717
ENSG00000142959	16
ENSG00000173846	690
ENSG00000188396	0
ENSG00000222009	50
ENSG00000117425	30
ENSG00000070785	329
ENSG00000253039	0
ENSG00000126107	1352
ENSG00000126088	1153
ENSG00000162415	115
ENSG00000186603	54
ENSG00000132781	529
ENSG00000132773	591
ENSG00000070759	236
ENSG00000280670	72
ENSG00000132763	182
ENSG00000117450	3665
ENSG00000117448	994
ENSG00000132780	3349
ENSG00000159588	112
ENSG00000159592	2899
ENSG00000159596	362
ENSG00000197429	280
ENSG00000086015	500
ENSG00000117461	378
ENSG00000278139	130
ENSG00000117472	1
ENSG00000250719	0
ENSG00000085998	1303
ENSG00000171357	11
ENSG00000085999	246
ENSG00000132128	1404
ENSG00000173660	2134
ENSG00000117481	577
ENSG00000117480	88
ENSG00000197587	13
ENSG00000162456	0
ENSG00000079277	1028
ENSG00000142961	579
ENSG00000123472	1329
ENSG00000186118	1
ENSG00000159658	3829
ENSG00000142973	0
ENSG00000187048	0
ENSG00000186377	6
ENSG00000186160	0
ENSG00000162365	0
ENSG00000162366	0
ENSG00000162367	3
ENSG00000123473	403
ENSG00000162368	4498
ENSG00000186790	0
ENSG00000186564	23
ENSG00000269113	17
ENSG00000279096	0
ENSG00000117834	0
ENSG00000279214	0
ENSG00000132122	31
ENSG00000186094	1
ENSG00000162373	42
ENSG00000162374	0
ENSG00000142700	0
ENSG00000185104	1240
ENSG00000123080	562
ENSG00000204006	1
ENSG00000123091	1456
ENSG00000085831	25
ENSG00000085832	2866
ENSG00000117859	1762
ENSG00000078618	4468
ENSG00000169213	62
ENSG00000200839	0
ENSG00000117862	1176
ENSG00000198841	414
ENSG00000134717	805
ENSG00000157077	157
ENSG00000154222	1947
ENSG00000085840	293
ENSG00000134748	1856
ENSG00000134744	2520
ENSG00000116157	165
ENSG00000182183	176
ENSG00000162377	433
ENSG00000162378	678
ENSG00000203995	94
ENSG00000121310	1393
ENSG00000116171	1758
ENSG00000279054	0
ENSG00000174348	0
ENSG00000162383	7
ENSG00000157184	519
ENSG00000162384	604
ENSG00000162385	800
ENSG00000157193	1011
ENSG00000143006	0
ENSG00000174332	1
ENSG00000058804	1111
ENSG00000058799	415
ENSG00000211452	0
ENSG00000081870	866
ENSG00000116212	356
ENSG00000203985	0
ENSG00000116209	2400
ENSG00000116205	718
ENSG00000157211	0
ENSG00000256407	74
ENSG00000215883	248
ENSG00000116221	1644
ENSG00000157216	1945
ENSG00000162390	9
ENSG00000162391	0
ENSG00000184313	4
ENSG00000271723	637
ENSG00000243725	648
ENSG00000162396	39
ENSG00000006555	205
ENSG00000162398	5
ENSG00000116133	2498
ENSG00000143001	0
ENSG00000162399	1
ENSG00000169174	0
ENSG00000162402	4440
ENSG00000162407	72
ENSG00000162409	244
ENSG00000187889	0
ENSG00000157131	0
ENSG00000021852	0
ENSG00000173406	118
ENSG00000162600	497
ENSG00000184292	1
ENSG00000162601	4062
ENSG00000177606	5978
ENSG00000224609	0
ENSG00000172456	68
ENSG00000134709	419
ENSG00000134716	26
ENSG00000162598	0
ENSG00000162599	201
ENSG00000237853	0
ENSG00000162604	692
ENSG00000132849	714
ENSG00000240563	0
ENSG00000132854	1
ENSG00000162607	2291
ENSG00000116641	672
ENSG00000132855	0
ENSG00000125703	333
ENSG00000252259	0
ENSG00000187140	6
ENSG00000088035	722
ENSG00000142856	602
ENSG00000203965	248
ENSG00000079739	865
ENSG00000185483	39
ENSG00000177414	1
ENSG00000158966	272
ENSG00000162437	320
ENSG00000162434	11521
ENSG00000162433	654
ENSG00000116675	176
ENSG00000213625	1067
ENSG00000116678	208
ENSG00000184588	637
ENSG00000118473	2
ENSG00000152760	0
ENSG00000172410	0
ENSG00000152763	34
ENSG00000198160	2287
ENSG00000116704	1100
ENSG00000203963	0
ENSG00000162594	4
ENSG00000081985	311
ENSG00000281152	200
ENSG00000142864	9115
ENSG00000116717	447
ENSG00000172380	385
ENSG00000162595	3
ENSG00000116729	586
ENSG00000116745	0
ENSG00000024526	724
ENSG00000033122	3
ENSG00000066557	725
ENSG00000116754	11821
ENSG00000118454	1051
ENSG00000197568	138
ENSG00000279230	0
ENSG00000116761	72
ENSG00000050628	3
ENSG00000132485	5681
ENSG00000172260	5
ENSG00000200601	0
ENSG00000162620	30
ENSG00000254685	258
ENSG00000259030	80
ENSG00000116783	24
ENSG00000162621	0
ENSG00000178965	1
ENSG00000116791	452
ENSG00000162623	799
ENSG00000162624	15
ENSG00000137968	185
ENSG00000117054	1227
ENSG00000137955	3447
ENSG00000057468	11
ENSG00000154007	0
ENSG00000184005	43
ENSG00000117069	6
ENSG00000142892	1146
ENSG00000154027	28
ENSG00000036549	1233
ENSG00000251785	0
ENSG00000077254	2369
ENSG00000180488	663
ENSG00000222849	1
ENSG00000162614	73
ENSG00000162613	5237
ENSG00000162616	180
ENSG00000137960	7
ENSG00000202263	0
ENSG00000122420	1
ENSG00000212308	0
ENSG00000137959	238
ENSG00000137965	411
ENSG00000162618	0
ENSG00000117114	444
ENSG00000137941	84
ENSG00000142875	2528
ENSG00000203943	8
ENSG00000137976	0
ENSG00000117133	1040
ENSG00000174021	961
ENSG00000117151	801
ENSG00000117155	553
ENSG00000171517	71
ENSG00000153898	1524
ENSG00000162643	62
ENSG00000055732	75
ENSG00000097096	127
ENSG00000162642	761
ENSG00000142867	392
ENSG00000153904	283
ENSG00000142871	239
ENSG00000117174	905
ENSG00000171502	10
ENSG00000201620	0
ENSG00000122417	1779
ENSG00000137975	0
ENSG00000016490	0
ENSG00000016602	0
ENSG00000097033	2684
ENSG00000183291	2816
ENSG00000153936	1069
ENSG00000267561	238
ENSG00000143013	614
ENSG00000199318	0
ENSG00000065243	2111
ENSG00000137947	786
ENSG00000137944	717
ENSG00000213516	1114
ENSG00000117226	1037
ENSG00000117228	1175
ENSG00000162645	4226
ENSG00000213512	36
ENSG00000162654	5788
ENSG00000154451	13202
ENSG00000183347	9
ENSG00000197147	596
ENSG00000171488	1868
ENSG00000271949	194
ENSG00000171492	1115
ENSG00000162664	2277
ENSG00000143032	13
ENSG00000122482	1063
ENSG00000162669	12
ENSG00000097046	922
ENSG00000069702	1360
ENSG00000137948	0
ENSG00000172031	17
ENSG00000230667	0
ENSG00000189195	25
ENSG00000069712	105
ENSG00000203910	0
ENSG00000174842	627
ENSG00000122484	1527
ENSG00000162676	3480
ENSG00000067208	243
ENSG00000122406	23660
ENSG00000154511	211
ENSG00000143033	1088
ENSG00000117500	1966
ENSG00000122483	347
ENSG00000117505	3043
ENSG00000137942	186
ENSG00000212601	0
ENSG00000137936	39
ENSG00000067334	2135
ENSG00000023909	617
ENSG00000198691	2
ENSG00000137962	144
ENSG00000117528	1016
ENSG00000117525	8
ENSG00000143036	19
ENSG00000237416	0
ENSG00000117519	795
ENSG00000172339	107
ENSG00000152078	102
ENSG00000271092	308
ENSG00000122481	379
ENSG00000117569	857
ENSG00000188641	701
ENSG00000162627	176
ENSG00000117598	1
ENSG00000117600	5
ENSG00000099260	6
ENSG00000156869	70
ENSG00000162688	1289
ENSG00000117620	848
ENSG00000156875	1591
ENSG00000156876	472
ENSG00000122435	633
ENSG00000122477	46
ENSG00000137992	661
ENSG00000137996	1203
ENSG00000079335	1153
ENSG00000181656	2
ENSG00000162692	1643
ENSG00000162694	277
ENSG00000162695	1368
ENSG00000117543	577
ENSG00000170989	703
ENSG00000118733	1
ENSG00000060718	0
ENSG00000185946	1801
ENSG00000240038	884
ENSG00000243480	5
ENSG00000237763	0
ENSG00000174876	0
ENSG00000187733	0
ENSG00000198890	485
ENSG00000162631	2
ENSG00000134215	175
ENSG00000085491	803
ENSG00000196427	0
ENSG00000186086	0
ENSG00000162636	1023
ENSG00000162639	675
ENSG00000134186	4624
ENSG00000143107	6
ENSG00000116266	1372
ENSG00000162641	0
ENSG00000274068	13
ENSG00000121957	266
ENSG00000121940	693
ENSG00000085433	352
ENSG00000197780	388
ENSG00000215717	1277
ENSG00000179902	0
ENSG00000116299	207
ENSG00000031698	2476
ENSG00000143126	636
ENSG00000134222	157
ENSG00000221986	2
ENSG00000134243	419
ENSG00000143106	2238
ENSG00000143028	50
ENSG00000162650	565
ENSG00000174151	952
ENSG00000181754	260
ENSG00000156097	9
ENSG00000065135	1748
ENSG00000134183	1
ENSG00000116337	1746
ENSG00000168765	283
ENSG00000213366	1001
ENSG00000134184	207
ENSG00000134201	1
ENSG00000134202	179
ENSG00000198758	0
ENSG00000184371	1714
ENSG00000168710	1678
ENSG00000143093	1461
ENSG00000156150	0
ENSG00000186150	1
ENSG00000197106	10
ENSG00000116396	237
ENSG00000162775	1215
ENSG00000224699	3
ENSG00000168679	12
ENSG00000134248	1030
ENSG00000143125	2
ENSG00000143105	0
ENSG00000177301	52
ENSG00000177272	717
ENSG00000143119	5212
ENSG00000121931	381
ENSG00000252760	0
ENSG00000156171	1201
ENSG00000134255	986
ENSG00000162777	2820
ENSG00000064886	148
ENSG00000134216	0
ENSG00000173947	8
ENSG00000085465	100
ENSG00000116455	1508
ENSG00000116459	2795
ENSG00000143110	317
ENSG00000121933	4
ENSG00000116473	3229
ENSG00000197852	60
ENSG00000064703	578
ENSG00000171385	4
ENSG00000143079	155
ENSG00000134245	29
ENSG00000007341	325
ENSG00000116489	4568
ENSG00000155363	2108
ENSG00000155366	1391
ENSG00000271810	701
ENSG00000155367	23
ENSG00000184599	2
ENSG00000155380	2256
ENSG00000198799	906
ENSG00000081026	205
ENSG00000116793	609
ENSG00000081019	945
ENSG00000134242	3270
ENSG00000188761	27
ENSG00000134262	1615
ENSG00000118655	283
ENSG00000163349	5649
ENSG00000116774	2
ENSG00000134207	9
ENSG00000197323	3134
ENSG00000116752	1035
ENSG00000175984	76
ENSG00000116748	1
ENSG00000213281	3424
ENSG00000009307	14977
ENSG00000052723	1482
ENSG00000198765	0
ENSG00000134200	0
ENSG00000134198	116
ENSG00000134259	1
ENSG00000173218	350
ENSG00000118729	0
ENSG00000177551	0
ENSG00000163393	42
ENSG00000173212	2
ENSG00000163399	8180
ENSG00000203865	28
ENSG00000116815	594
ENSG00000143061	240
ENSG00000203864	0
ENSG00000116824	9342
ENSG00000134247	414
ENSG00000252510	0
ENSG00000134256	383
ENSG00000116830	1408
ENSG00000134253	49
ENSG00000134258	0
ENSG00000198162	2252
ENSG00000183508	2069
ENSG00000196505	523
ENSG00000065183	1445
ENSG00000155761	1
ENSG00000222209	0
ENSG00000092607	2
ENSG00000116874	188
ENSG00000116882	0
ENSG00000203859	0
ENSG00000203857	0
ENSG00000143067	69
ENSG00000092621	1912
ENSG00000134240	0
ENSG00000134193	193
ENSG00000134249	0
ENSG00000134250	5611
ENSG00000265808	1291
ENSG00000278882	73
ENSG00000273136	533
ENSG00000263353	1
ENSG00000281741	26
ENSG00000198019	0
ENSG00000188610	74
ENSG00000171943	301
ENSG00000252830	0
ENSG00000273213	0
ENSG00000203818	0
ENSG00000263513	10
ENSG00000276442	0
ENSG00000271567	0
ENSG00000266338	593
ENSG00000279782	0
ENSG00000222854	0
ENSG00000196369	74
ENSG00000215784	25
ENSG00000272419	124
ENSG00000281571	50
ENSG00000256374	0
ENSG00000162825	106
ENSG00000117262	143
ENSG00000174827	6
ENSG00000117281	37
ENSG00000265491	2058
ENSG00000186141	644
ENSG00000186364	119
ENSG00000131788	1126
ENSG00000198483	7
ENSG00000143127	36
ENSG00000131779	583
ENSG00000265241	2455
ENSG00000280778	317
ENSG00000271601	1696
ENSG00000272031	60
ENSG00000121851	819
ENSG00000265972	14677
ENSG00000168509	0
ENSG00000271425	188
ENSG00000213240	53
ENSG00000264343	58
ENSG00000270339	0
ENSG00000274408	0
ENSG00000268043	1136
ENSG00000131791	1277
ENSG00000273071	49
ENSG00000131781	19
ENSG00000131778	1743
ENSG00000116128	742
ENSG00000162836	664
ENSG00000265107	1
ENSG00000121634	0
ENSG00000188092	205
ENSG00000263956	581
ENSG00000238765	0
ENSG00000280649	98
ENSG00000236334	1
ENSG00000270629	388
ENSG00000178104	2703
ENSG00000269713	548
ENSG00000271383	2377
ENSG00000263464	2
ENSG00000272058	0
ENSG00000150337	0
ENSG00000203814	24
ENSG00000183598	2
ENSG00000270882	2
ENSG00000203811	0
ENSG00000203812	0
ENSG00000184678	252
ENSG00000272196	0
ENSG00000203852	0
ENSG00000270276	0
ENSG00000184260	11
ENSG00000184270	0
ENSG00000178096	109
ENSG00000159164	945
ENSG00000143368	1929
ENSG00000014914	35
ENSG00000264522	613
ENSG00000136631	881
ENSG00000023902	2374
ENSG00000143401	3461
ENSG00000118298	0
ENSG00000117362	3372
ENSG00000118292	37
ENSG00000159208	10
ENSG00000266472	1226
ENSG00000278939	0
ENSG00000117360	1927
ENSG00000163125	1871
ENSG00000143374	975
ENSG00000143369	21
ENSG00000143382	7
ENSG00000203804	12
ENSG00000143384	21421
ENSG00000143420	3489
ENSG00000143457	328
ENSG00000143452	0
ENSG00000163131	2344
ENSG00000143387	296
ENSG00000143437	1675
ENSG00000143379	1488
ENSG00000143418	2497
ENSG00000143412	0
ENSG00000143409	164
ENSG00000143363	467
ENSG00000163141	20
ENSG00000143443	42
ENSG00000197622	8488
ENSG00000213190	173
ENSG00000143458	1222
ENSG00000143434	101
ENSG00000163154	72
ENSG00000163156	671
ENSG00000163155	106
ENSG00000163157	110
ENSG00000163159	807
ENSG00000143398	1940
ENSG00000159352	2540
ENSG00000143373	1176
ENSG00000143393	2766
ENSG00000143390	3423
ENSG00000143416	63
ENSG00000159377	4344
ENSG00000143442	2181
ENSG00000143375	230
ENSG00000143367	100
ENSG00000143376	912
ENSG00000159409	1
ENSG00000178796	0
ENSG00000143436	1425
ENSG00000143450	5
ENSG00000182134	368
ENSG00000213171	1
ENSG00000143365	8
ENSG00000225556	3
