Identifier	matchCounts
ENSG00000117245	0
ENSG00000189410	1
ENSG00000127483	5174
ENSG00000075151	1740
ENSG00000117298	1868
ENSG00000142794	33
ENSG00000162551	0
ENSG00000076864	11
ENSG00000090686	1879
ENSG00000187942	8
ENSG00000142798	388
ENSG00000219073	0
ENSG00000142789	0
ENSG00000070831	8414
ENSG00000162552	0
ENSG00000184677	961
ENSG00000070886	0
ENSG00000173372	0
ENSG00000159189	0
ENSG00000173369	0
ENSG00000133216	7
ENSG00000215906	0
ENSG00000227868	0
ENSG00000004487	1401
ENSG00000169641	618
ENSG00000179546	0
ENSG00000125944	5364
ENSG00000125945	122
ENSG00000204219	5
ENSG00000088280	7
ENSG00000007968	1146
ENSG00000117318	180
ENSG00000197880	6
ENSG00000142676	14733
ENSG00000011007	1300
ENSG00000057757	928
ENSG00000011009	1194
ENSG00000117308	557
ENSG00000117305	476
ENSG00000179163	159
ENSG00000188822	5
ENSG00000189266	2395
ENSG00000188529	5328
ENSG00000142661	0
ENSG00000142677	0
ENSG00000185436	142
ENSG00000158055	2
ENSG00000001460	85
ENSG00000001461	908
ENSG00000117602	1229
ENSG00000184454	0
ENSG00000133226	3110
ENSG00000169504	914
ENSG00000020633	7165
ENSG00000117614	1077
ENSG00000117616	1961
ENSG00000187010	1
ENSG00000183726	2446
ENSG00000188672	1
ENSG00000204178	537
ENSG00000157978	89
ENSG00000117643	322
ENSG00000162430	90
ENSG00000255054	97
ENSG00000117640	549
ENSG00000127423	127
ENSG00000182749	74
ENSG00000117632	7813
ENSG00000158006	187
ENSG00000158008	0
ENSG00000158014	0
ENSG00000158022	0
ENSG00000175087	248
ENSG00000197245	0
ENSG00000142684	220
ENSG00000142675	10
ENSG00000188782	0
ENSG00000130695	692
ENSG00000142669	12276
ENSG00000158062	405
ENSG00000169442	13561
ENSG00000176092	11
ENSG00000176083	47
ENSG00000131914	0
ENSG00000117682	562
ENSG00000198830	6443
ENSG00000117676	5166
ENSG00000117713	2687
ENSG00000060642	187
ENSG00000204160	1870
ENSG00000175793	2
ENSG00000142751	686
ENSG00000198746	346
ENSG00000090273	2073
ENSG00000131910	0
ENSG00000175707	0
ENSG00000253368	0
ENSG00000158246	0
ENSG00000280403	0
ENSG00000090020	640
ENSG00000142784	1316
ENSG00000186501	647
ENSG00000142765	416
ENSG00000142733	184
ENSG00000142748	0
ENSG00000174950	0
ENSG00000181773	18
ENSG00000158195	3872
ENSG00000126705	430
ENSG00000000938	32
ENSG00000126709	9517
ENSG00000009780	158
ENSG00000117758	345
ENSG00000117751	1408
ENSG00000278868	0
ENSG00000130775	227
ENSG00000117748	1842
ENSG00000130768	3
ENSG00000158156	127
ENSG00000158161	495
ENSG00000169403	4
ENSG00000126698	2624
ENSG00000130770	1307
ENSG00000130766	344
ENSG00000130772	241
ENSG00000204138	649
ENSG00000180198	1676
ENSG00000180098	467
ENSG00000120656	504
ENSG00000188060	0
ENSG00000162419	754
ENSG00000198492	1702
ENSG00000116329	1
ENSG00000159023	2143
ENSG00000253304	21
ENSG00000116350	2371
ENSG00000116353	263
ENSG00000060656	4
ENSG00000162510	6
ENSG00000162511	14643
ENSG00000162512	2
ENSG00000134644	1185
ENSG00000084628	0
ENSG00000060688	1104
ENSG00000121766	552
ENSG00000121769	1
ENSG00000168528	3
ENSG00000279468	0
ENSG00000142910	0
ENSG00000121764	0
ENSG00000162517	1005
ENSG00000084636	2
ENSG00000121753	15
ENSG00000134668	0
ENSG00000184007	9363
ENSG00000121774	4930
ENSG00000121775	320
ENSG00000025800	1975
ENSG00000084652	3012
ENSG00000160050	483
ENSG00000160051	95
ENSG00000222046	0
ENSG00000160055	104
ENSG00000084623	3664
ENSG00000183615	6
ENSG00000182866	6360
ENSG00000116478	2915
ENSG00000175130	208
ENSG00000162526	1
ENSG00000225828	129
ENSG00000160058	1096
ENSG00000254553	5
ENSG00000273274	0
ENSG00000160062	7
ENSG00000176261	509
ENSG00000162521	4764
ENSG00000162520	2
ENSG00000162522	14
ENSG00000134684	3331
ENSG00000116497	927
ENSG00000160097	0
ENSG00000121905	0
ENSG00000121900	7
ENSG00000116514	2769
ENSG00000278966	0
ENSG00000004455	4381
ENSG00000142920	31
ENSG00000116525	209
ENSG00000160094	261
ENSG00000184389	1
ENSG00000134686	614
ENSG00000121903	42
ENSG00000121904	0
ENSG00000176256	0
ENSG00000201148	0
ENSG00000142698	0
ENSG00000163866	853
ENSG00000189280	0
ENSG00000189433	0
ENSG00000188910	0
ENSG00000187513	0
ENSG00000116544	9
ENSG00000271741	589
ENSG00000243749	324
ENSG00000163867	444
ENSG00000197056	113
ENSG00000116560	9082
ENSG00000146463	740
ENSG00000142687	1251
ENSG00000020129	913
ENSG00000116819	17
ENSG00000126067	3210
ENSG00000142686	520
ENSG00000092853	1215
ENSG00000134698	729
ENSG00000092847	1488
ENSG00000126070	833
ENSG00000092850	4
ENSG00000116863	629
ENSG00000171812	1
ENSG00000054116	933
ENSG00000116871	2653
ENSG00000054118	4987
ENSG00000214193	112
ENSG00000142694	288
ENSG00000196182	1025
ENSG00000181817	555
ENSG00000116885	19
ENSG00000116898	1023
ENSG00000119535	0
ENSG00000163873	0
ENSG00000252368	0
ENSG00000163874	534
ENSG00000163875	1855
ENSG00000163877	339
ENSG00000163879	10
ENSG00000134697	1662
ENSG00000169218	0
ENSG00000116922	238
ENSG00000134690	1210
ENSG00000183317	11
ENSG00000185090	60
ENSG00000196449	561
ENSG00000197982	376
ENSG00000188786	518
ENSG00000204084	717
ENSG00000183431	2580
ENSG00000183386	266
ENSG00000183520	743
ENSG00000185668	18
ENSG00000116954	399
ENSG00000273637	475
ENSG00000214114	759
ENSG00000274944	307
ENSG00000131233	0
ENSG00000158315	0
ENSG00000174574	2067
ENSG00000168653	1816
ENSG00000127603	6613
ENSG00000222378	0
ENSG00000183682	0
ENSG00000090621	2930
ENSG00000163909	0
ENSG00000116981	2
ENSG00000116983	8
ENSG00000084072	834
ENSG00000116985	8
ENSG00000198754	4
ENSG00000043514	303
ENSG00000116990	4
ENSG00000168389	92
ENSG00000131236	12148
ENSG00000131238	2557
ENSG00000117000	977
ENSG00000188800	2
ENSG00000084073	1462
ENSG00000049089	1107
ENSG00000084070	5896
ENSG00000187801	27
ENSG00000187815	57
ENSG00000164002	271
ENSG00000117010	72
ENSG00000117016	227
ENSG00000066136	998
ENSG00000117013	14
ENSG00000179862	11
ENSG00000171793	1725
ENSG00000171790	1
ENSG00000010803	237
ENSG00000204060	13
ENSG00000252563	0
ENSG00000127129	1
ENSG00000127124	2315
ENSG00000044012	0
ENSG00000197273	0
ENSG00000198815	1378
ENSG00000177181	83
ENSG00000066185	5
ENSG00000127125	573
ENSG00000186409	25
ENSG00000171960	669
ENSG00000065978	11597
ENSG00000164007	0
ENSG00000117385	713
ENSG00000164008	169
ENSG00000177868	128
ENSG00000164010	121
ENSG00000164011	64
ENSG00000117394	1513
ENSG00000186973	0
ENSG00000117395	1223
ENSG00000243710	57
ENSG00000199240	0
ENSG00000179178	2
ENSG00000253313	1
ENSG00000066056	2107
ENSG00000117400	8
ENSG00000117399	2486
ENSG00000066322	1655
ENSG00000159479	641
ENSG00000198198	1146
ENSG00000178922	86
ENSG00000142949	5
ENSG00000066135	604
ENSG00000126091	140
ENSG00000117407	1
ENSG00000117408	606
ENSG00000132768	852
ENSG00000117410	1351
ENSG00000117411	307
ENSG00000159214	38
ENSG00000196517	0
ENSG00000171872	0
ENSG00000178028	728
ENSG00000117419	532
ENSG00000187147	1441
ENSG00000126106	86
ENSG00000198520	744
ENSG00000142945	1602
ENSG00000142937	11919
ENSG00000142959	27
ENSG00000173846	554
ENSG00000188396	3
ENSG00000222009	98
ENSG00000117425	8
ENSG00000070785	376
ENSG00000253039	0
ENSG00000126107	741
ENSG00000126088	980
ENSG00000162415	21
ENSG00000186603	136
ENSG00000132781	377
ENSG00000132773	649
ENSG00000070759	179
ENSG00000280670	70
ENSG00000132763	102
ENSG00000117450	5427
ENSG00000117448	1421
ENSG00000132780	4546
ENSG00000159588	31
ENSG00000159592	2197
ENSG00000159596	555
ENSG00000197429	281
ENSG00000086015	779
ENSG00000117461	191
ENSG00000278139	49
ENSG00000117472	27
ENSG00000250719	0
ENSG00000085998	1015
ENSG00000171357	1
ENSG00000085999	701
ENSG00000132128	1112
ENSG00000173660	2009
ENSG00000117481	460
ENSG00000117480	15
ENSG00000197587	0
ENSG00000162456	1
ENSG00000079277	488
ENSG00000142961	328
ENSG00000123472	935
ENSG00000186118	1
ENSG00000159658	2594
ENSG00000142973	0
ENSG00000187048	0
ENSG00000186377	0
ENSG00000186160	0
ENSG00000162365	0
ENSG00000162366	0
ENSG00000162367	1
ENSG00000123473	1108
ENSG00000162368	3071
ENSG00000186790	0
ENSG00000186564	5
ENSG00000269113	0
ENSG00000279096	0
ENSG00000117834	0
ENSG00000279214	0
ENSG00000132122	14
ENSG00000186094	0
ENSG00000162373	23
ENSG00000162374	0
ENSG00000142700	1
ENSG00000185104	1062
ENSG00000123080	862
ENSG00000204006	0
ENSG00000123091	865
ENSG00000085831	3
ENSG00000085832	2894
ENSG00000117859	1290
ENSG00000078618	3556
ENSG00000169213	3
ENSG00000200839	0
ENSG00000117862	894
ENSG00000198841	388
ENSG00000134717	867
ENSG00000157077	15
ENSG00000154222	1105
ENSG00000085840	1027
ENSG00000134748	1743
ENSG00000134744	1023
ENSG00000116157	262
ENSG00000182183	48
ENSG00000162377	379
ENSG00000162378	290
ENSG00000203995	2
ENSG00000121310	542
ENSG00000116171	1429
ENSG00000279054	0
ENSG00000174348	0
ENSG00000162383	0
ENSG00000157184	641
ENSG00000162384	505
ENSG00000162385	930
ENSG00000157193	1016
ENSG00000143006	0
ENSG00000174332	1
ENSG00000058804	1169
ENSG00000058799	401
ENSG00000211452	0
ENSG00000081870	880
ENSG00000116212	520
ENSG00000203985	0
ENSG00000116209	1998
ENSG00000116205	552
ENSG00000157211	0
ENSG00000256407	48
ENSG00000215883	138
ENSG00000116221	1966
ENSG00000157216	1242
ENSG00000162390	7
ENSG00000162391	0
ENSG00000184313	0
ENSG00000271723	546
ENSG00000243725	561
ENSG00000162396	23
ENSG00000006555	18
ENSG00000162398	3
ENSG00000116133	4425
ENSG00000143001	0
ENSG00000162399	0
ENSG00000169174	0
ENSG00000162402	2081
ENSG00000162407	0
ENSG00000162409	0
ENSG00000187889	0
ENSG00000157131	0
ENSG00000021852	0
ENSG00000173406	73
ENSG00000162600	381
ENSG00000184292	0
ENSG00000162601	1038
ENSG00000177606	4526
ENSG00000224609	1
ENSG00000172456	390
ENSG00000134709	17
ENSG00000134716	14
ENSG00000162598	0
ENSG00000162599	22
ENSG00000237853	0
ENSG00000162604	336
ENSG00000132849	165
ENSG00000240563	1
ENSG00000132854	0
ENSG00000162607	3448
ENSG00000116641	245
ENSG00000132855	0
ENSG00000125703	266
ENSG00000252259	0
ENSG00000187140	0
ENSG00000088035	379
ENSG00000142856	738
ENSG00000203965	144
ENSG00000079739	932
ENSG00000185483	0
ENSG00000177414	0
ENSG00000158966	0
ENSG00000162437	6
ENSG00000162434	5546
ENSG00000162433	635
ENSG00000116675	65
ENSG00000213625	650
ENSG00000116678	127
ENSG00000184588	477
ENSG00000118473	4
ENSG00000152760	0
ENSG00000172410	0
ENSG00000152763	11
ENSG00000198160	1712
ENSG00000116704	896
ENSG00000203963	0
ENSG00000162594	59
ENSG00000081985	1011
ENSG00000281152	656
ENSG00000142864	8972
ENSG00000116717	796
ENSG00000172380	30
ENSG00000162595	3
ENSG00000116729	29
ENSG00000116745	0
ENSG00000024526	421
ENSG00000033122	0
ENSG00000066557	564
ENSG00000116754	4361
ENSG00000118454	901
ENSG00000197568	91
ENSG00000279230	0
ENSG00000116761	114
ENSG00000050628	3
ENSG00000132485	2417
ENSG00000172260	0
ENSG00000200601	0
ENSG00000162620	24
ENSG00000254685	90
ENSG00000259030	19
ENSG00000116783	4
ENSG00000162621	0
ENSG00000178965	6
ENSG00000116791	560
ENSG00000162623	739
ENSG00000162624	0
ENSG00000137968	43
ENSG00000117054	1822
ENSG00000137955	1495
ENSG00000057468	0
ENSG00000154007	0
ENSG00000184005	2
ENSG00000117069	0
ENSG00000142892	616
ENSG00000154027	0
ENSG00000036549	677
ENSG00000251785	0
ENSG00000077254	1296
ENSG00000180488	249
ENSG00000222849	0
ENSG00000162614	63
ENSG00000162613	3849
ENSG00000162616	122
ENSG00000137960	1
ENSG00000202263	0
ENSG00000122420	0
ENSG00000212308	0
ENSG00000137959	4390
ENSG00000137965	2975
ENSG00000162618	0
ENSG00000117114	2
ENSG00000137941	29
ENSG00000142875	1680
ENSG00000203943	5
ENSG00000137976	0
ENSG00000117133	1110
ENSG00000174021	2230
ENSG00000117151	709
ENSG00000117155	430
ENSG00000171517	0
ENSG00000153898	1525
ENSG00000162643	44
ENSG00000055732	22
ENSG00000097096	5
ENSG00000162642	385
ENSG00000142867	305
ENSG00000153904	1
ENSG00000142871	4
ENSG00000117174	558
ENSG00000171502	0
ENSG00000201620	0
ENSG00000122417	657
ENSG00000137975	0
ENSG00000016490	0
ENSG00000016602	0
ENSG00000097033	2205
ENSG00000183291	2325
ENSG00000153936	869
ENSG00000267561	180
ENSG00000143013	1290
ENSG00000199318	0
ENSG00000065243	537
ENSG00000137947	885
ENSG00000137944	1141
ENSG00000213516	1184
ENSG00000117226	1089
ENSG00000117228	3044
ENSG00000162645	5735
ENSG00000213512	42
ENSG00000162654	4899
ENSG00000154451	3983
ENSG00000183347	12
ENSG00000197147	817
ENSG00000171488	2426
ENSG00000271949	200
ENSG00000171492	879
ENSG00000162664	950
ENSG00000143032	0
ENSG00000122482	611
ENSG00000162669	0
ENSG00000097046	717
ENSG00000069702	721
ENSG00000137948	0
ENSG00000172031	2
ENSG00000230667	1
ENSG00000189195	8
ENSG00000069712	31
ENSG00000203910	0
ENSG00000174842	353
ENSG00000122484	675
ENSG00000162676	1738
ENSG00000067208	767
ENSG00000122406	12706
ENSG00000154511	195
ENSG00000143033	1597
ENSG00000117500	1388
ENSG00000122483	549
ENSG00000117505	2438
ENSG00000137942	10
ENSG00000212601	0
ENSG00000137936	29
ENSG00000067334	1974
ENSG00000023909	254
ENSG00000198691	0
ENSG00000137962	6
ENSG00000117528	582
ENSG00000117525	1
ENSG00000143036	1
ENSG00000237416	0
ENSG00000117519	30
ENSG00000172339	59
ENSG00000152078	0
ENSG00000271092	191
ENSG00000122481	216
ENSG00000117569	272
ENSG00000188641	564
ENSG00000162627	0
ENSG00000117598	0
ENSG00000117600	0
ENSG00000099260	0
ENSG00000156869	48
ENSG00000162688	785
ENSG00000117620	467
ENSG00000156875	1421
ENSG00000156876	419
ENSG00000122435	277
ENSG00000122477	15
ENSG00000137992	401
ENSG00000137996	942
ENSG00000079335	402
ENSG00000181656	1
ENSG00000162692	678
ENSG00000162694	504
ENSG00000162695	670
ENSG00000117543	346
ENSG00000170989	694
ENSG00000118733	0
ENSG00000060718	0
ENSG00000185946	333
ENSG00000240038	101
ENSG00000243480	0
ENSG00000237763	0
ENSG00000174876	0
ENSG00000187733	0
ENSG00000198890	435
ENSG00000162631	1
ENSG00000134215	160
ENSG00000085491	833
ENSG00000196427	0
ENSG00000186086	0
ENSG00000162636	658
ENSG00000162639	412
ENSG00000134186	2013
ENSG00000143107	0
ENSG00000116266	788
ENSG00000162641	0
ENSG00000274068	6
ENSG00000121957	342
ENSG00000121940	353
ENSG00000085433	243
ENSG00000197780	406
ENSG00000215717	716
ENSG00000179902	11
ENSG00000116299	2562
ENSG00000031698	2015
ENSG00000143126	141
ENSG00000134222	92
ENSG00000221986	0
ENSG00000134243	176
ENSG00000143106	3138
ENSG00000143028	6
ENSG00000162650	306
ENSG00000174151	371
ENSG00000181754	18
ENSG00000156097	0
ENSG00000065135	2476
ENSG00000134183	3
ENSG00000116337	896
ENSG00000168765	79
ENSG00000213366	72
ENSG00000134184	0
ENSG00000134201	0
ENSG00000134202	65
ENSG00000198758	0
ENSG00000184371	8788
ENSG00000168710	2530
ENSG00000143093	800
ENSG00000156150	0
ENSG00000186150	0
ENSG00000197106	3
ENSG00000116396	91
ENSG00000162775	1140
ENSG00000224699	2
ENSG00000168679	2
ENSG00000134248	976
ENSG00000143125	0
ENSG00000143105	0
ENSG00000177301	11
ENSG00000177272	226
ENSG00000143119	5282
ENSG00000121931	246
ENSG00000252760	0
ENSG00000156171	570
ENSG00000134255	445
ENSG00000162777	2393
ENSG00000064886	114
ENSG00000134216	0
ENSG00000173947	1
ENSG00000085465	16
ENSG00000116455	805
ENSG00000116459	3143
ENSG00000143110	32
ENSG00000121933	10
ENSG00000116473	3994
ENSG00000197852	121
ENSG00000064703	378
ENSG00000171385	1
ENSG00000143079	55
ENSG00000134245	6
ENSG00000007341	226
ENSG00000116489	7080
ENSG00000155363	2445
ENSG00000155366	2022
ENSG00000271810	998
ENSG00000155367	64
ENSG00000184599	0
ENSG00000155380	1364
ENSG00000198799	282
ENSG00000081026	78
ENSG00000116793	582
ENSG00000081019	426
ENSG00000134242	2496
ENSG00000188761	11
ENSG00000134262	556
ENSG00000118655	490
ENSG00000163349	3338
ENSG00000116774	0
ENSG00000134207	1
ENSG00000197323	1157
ENSG00000116752	790
ENSG00000175984	27
ENSG00000116748	0
ENSG00000213281	3876
ENSG00000009307	9930
ENSG00000052723	687
ENSG00000198765	0
ENSG00000134200	0
ENSG00000134198	299
ENSG00000134259	0
ENSG00000173218	345
ENSG00000118729	0
ENSG00000177551	0
ENSG00000163393	44
ENSG00000173212	0
ENSG00000163399	5038
ENSG00000203865	9
ENSG00000116815	917
ENSG00000143061	79
ENSG00000203864	0
ENSG00000116824	13538
ENSG00000134247	281
ENSG00000252510	0
ENSG00000134256	334
ENSG00000116830	1371
ENSG00000134253	28
ENSG00000134258	0
ENSG00000198162	931
ENSG00000183508	605
ENSG00000196505	379
ENSG00000065183	782
ENSG00000155761	1
ENSG00000222209	0
ENSG00000092607	1
ENSG00000116874	218
ENSG00000116882	0
ENSG00000203859	0
ENSG00000203857	0
ENSG00000143067	20
ENSG00000092621	911
ENSG00000134240	0
ENSG00000134193	194
ENSG00000134249	0
ENSG00000134250	5294
ENSG00000265808	1154
ENSG00000278882	57
ENSG00000273136	200
ENSG00000263353	0
ENSG00000281741	0
ENSG00000198019	0
ENSG00000188610	247
ENSG00000171943	299
ENSG00000252830	0
ENSG00000273213	0
ENSG00000203818	0
ENSG00000263513	47
ENSG00000276442	0
ENSG00000271567	0
ENSG00000266338	124
ENSG00000279782	0
ENSG00000222854	0
ENSG00000196369	140
ENSG00000215784	63
ENSG00000272419	12
ENSG00000281571	13
ENSG00000256374	0
ENSG00000162825	15
ENSG00000117262	62
ENSG00000174827	9
ENSG00000117281	71
ENSG00000265491	1435
ENSG00000186141	685
ENSG00000186364	58
ENSG00000131788	476
ENSG00000198483	111
ENSG00000143127	35
ENSG00000131779	522
ENSG00000265241	2461
ENSG00000280778	257
ENSG00000271601	1017
ENSG00000272031	64
ENSG00000121851	672
ENSG00000265972	4604
ENSG00000168509	0
ENSG00000271425	123
ENSG00000213240	48
ENSG00000264343	40
ENSG00000270339	0
ENSG00000274408	0
ENSG00000268043	269
ENSG00000131791	255
ENSG00000273071	49
ENSG00000131781	13
ENSG00000131778	1325
ENSG00000116128	486
ENSG00000162836	292
ENSG00000265107	8
ENSG00000121634	0
ENSG00000188092	74
ENSG00000263956	160
ENSG00000238765	0
ENSG00000280649	39
ENSG00000236334	0
ENSG00000270629	187
ENSG00000178104	1238
ENSG00000269713	188
ENSG00000271383	509
ENSG00000263464	0
ENSG00000272058	0
ENSG00000150337	0
ENSG00000203814	12
ENSG00000183598	0
ENSG00000270882	3
ENSG00000203811	0
ENSG00000203812	0
ENSG00000184678	95
ENSG00000272196	0
ENSG00000203852	0
ENSG00000270276	0
ENSG00000184260	16
ENSG00000184270	6
ENSG00000178096	145
ENSG00000159164	440
ENSG00000143368	2428
ENSG00000014914	29
ENSG00000264522	622
ENSG00000136631	713
ENSG00000023902	1136
ENSG00000143401	7488
ENSG00000118298	0
ENSG00000117362	2337
ENSG00000118292	15
ENSG00000159208	13
ENSG00000266472	1110
ENSG00000278939	0
ENSG00000117360	888
ENSG00000163125	1018
ENSG00000143374	1018
ENSG00000143369	26
ENSG00000143382	4
ENSG00000203804	28
ENSG00000143384	13854
ENSG00000143420	4684
ENSG00000143457	389
ENSG00000143452	0
ENSG00000163131	1894
ENSG00000143387	111
ENSG00000143437	1304
ENSG00000143379	737
ENSG00000143418	2315
ENSG00000143412	26
ENSG00000143409	237
ENSG00000143363	263
ENSG00000163141	4
ENSG00000143443	35
ENSG00000197622	5318
ENSG00000213190	263
ENSG00000143458	558
ENSG00000143434	17
ENSG00000163154	301
ENSG00000163156	741
ENSG00000163155	41
ENSG00000163157	29
ENSG00000163159	822
ENSG00000143398	1632
ENSG00000159352	3085
ENSG00000143373	767
ENSG00000143393	1733
ENSG00000143390	3393
ENSG00000143416	0
ENSG00000159377	3872
ENSG00000143442	1400
ENSG00000143375	16
ENSG00000143367	53
ENSG00000143376	413
ENSG00000159409	1
ENSG00000178796	0
ENSG00000143436	1171
ENSG00000143450	18
ENSG00000182134	352
ENSG00000213171	28
ENSG00000143365	175
ENSG00000225556	3
ENSG00000196407	0
ENSG00000159445	588
ENSG00000197747	633
ENSG00000163191	2163
ENSG00000182898	0
ENSG00000159450	7
